x-axis,1,2,3
-1.49000E-06,-1.96093750000E+00,-508.20313257E-03,-535.93750799E-03
-1.48000E-06,-1.93750000000E+00,-503.51563250E-03,-532.03125793E-03
-1.47000E-06,-1.92968750000E+00,-498.43750743E-03,-528.51563288E-03
-1.46000E-06,-1.90625000000E+00,-494.14063236E-03,-523.82813281E-03
-1.45000E-06,-1.88671875000E+00,-489.06250729E-03,-519.14063274E-03
-1.44000E-06,-1.87500000000E+00,-483.98438221E-03,-514.84375767E-03
-1.43000E-06,-1.85546875000E+00,-478.90625714E-03,-509.76563260E-03
-1.42000E-06,-1.83984375000E+00,-473.43750705E-03,-505.46875753E-03
-1.41000E-06,-1.82421875000E+00,-468.35938198E-03,-500.78125746E-03
-1.40000E-06,-1.81250000000E+00,-463.28125690E-03,-495.70313239E-03
-1.39000E-06,-1.78906250000E+00,-457.81250682E-03,-491.01563232E-03
-1.38000E-06,-1.77343750000E+00,-452.34375674E-03,-485.93750724E-03
-1.37000E-06,-1.76562500000E+00,-447.26563166E-03,-481.25000717E-03
-1.36000E-06,-1.74609375000E+00,-441.40625658E-03,-475.78125709E-03
-1.35000E-06,-1.73046875000E+00,-435.54688149E-03,-470.70313201E-03
-1.34000E-06,-1.70703125000E+00,-430.85938142E-03,-465.23438193E-03
-1.33000E-06,-1.69140625000E+00,-425.00000633E-03,-459.37500685E-03
-1.32000E-06,-1.67968750000E+00,-419.14063125E-03,-453.90625676E-03
-1.31000E-06,-1.65625000000E+00,-413.28125616E-03,-448.43750668E-03
-1.30000E-06,-1.63671875000E+00,-407.42188107E-03,-443.35938161E-03
-1.29000E-06,-1.61328125000E+00,-401.56250598E-03,-437.50000652E-03
-1.28000E-06,-1.59375000000E+00,-395.31250589E-03,-432.42188144E-03
-1.27000E-06,-1.57812500000E+00,-389.06250580E-03,-427.34375637E-03
-1.26000E-06,-1.55468750000E+00,-383.20313071E-03,-421.48438128E-03
-1.25000E-06,-1.54296875000E+00,-376.95313062E-03,-416.01563120E-03
-1.24000E-06,-1.52343750000E+00,-371.09375553E-03,-410.15625611E-03
-1.23000E-06,-1.50000000000E+00,-364.84375544E-03,-403.90625602E-03
-1.22000E-06,-1.47656250000E+00,-358.20313034E-03,-398.04688093E-03
-1.21000E-06,-1.46093750000E+00,-352.34375525E-03,-391.79688084E-03
-1.20000E-06,-1.44531250000E+00,-345.70313015E-03,-385.15625574E-03
-1.19000E-06,-1.42187500000E+00,-339.45313006E-03,-378.51563064E-03
-1.18000E-06,-1.40234375000E+00,-333.20312997E-03,-372.26563055E-03
-1.17000E-06,-1.38671875000E+00,-326.17187986E-03,-365.62500545E-03
-1.16000E-06,-1.37109375000E+00,-319.92187977E-03,-359.37500536E-03
-1.15000E-06,-1.34375000000E+00,-312.89062966E-03,-353.12500526E-03
-1.14000E-06,-1.32812500000E+00,-306.25000456E-03,-346.87500517E-03
-1.13000E-06,-1.30468750000E+00,-299.60937946E-03,-340.23438007E-03
-1.12000E-06,-1.29296875000E+00,-292.57812936E-03,-333.98437998E-03
-1.11000E-06,-1.26562500000E+00,-285.93750426E-03,-327.73437988E-03
-1.10000E-06,-1.24609375000E+00,-279.29687916E-03,-321.48437979E-03
-1.09000E-06,-1.21484375000E+00,-271.87500405E-03,-314.45312969E-03
-1.08000E-06,-1.19140625000E+00,-265.23437895E-03,-307.81250459E-03
-1.07000E-06,-1.16796875000E+00,-257.81250384E-03,-301.56250449E-03
-1.06000E-06,-1.15234375000E+00,-250.78125374E-03,-295.31250440E-03
-1.05000E-06,-1.13281250000E+00,-242.96875362E-03,-288.28125430E-03
-1.04000E-06,-1.10546875000E+00,-235.93750352E-03,-280.85937919E-03
-1.03000E-06,-1.08203125000E+00,-228.51562841E-03,-273.82812908E-03
-1.02000E-06,-1.06250000000E+00,-220.70312829E-03,-266.79687898E-03
-1.01000E-06,-1.03125000000E+00,-212.89062817E-03,-259.37500387E-03
-1.00000E-06,-1.01562500000E+00,-205.46875306E-03,-251.56250375E-03
-990.00E-09,-984.37500000E-03,-198.04687795E-03,-244.14062864E-03
-980.00E-09,-960.93750000E-03,-190.62500284E-03,-237.10937853E-03
-970.00E-09,-941.40625000E-03,-182.81250272E-03,-229.29687842E-03
-960.00E-09,-917.96875000E-03,-175.39062761E-03,-221.48437830E-03
-950.00E-09,-890.62500000E-03,-167.96875250E-03,-213.67187818E-03
-940.00E-09,-867.18750000E-03,-160.54687739E-03,-206.25000307E-03
-930.00E-09,-847.65625000E-03,-153.51562729E-03,-198.82812796E-03
-920.00E-09,-824.21875000E-03,-146.09375218E-03,-191.79687786E-03
-910.00E-09,-808.59375000E-03,-138.67187707E-03,-183.98437774E-03
-900.00E-09,-781.25000000E-03,-131.25000196E-03,-176.56250263E-03
-890.00E-09,-753.90625000E-03,-123.43750184E-03,-169.14062752E-03
-880.00E-09,-726.56250000E-03,-116.01562673E-03,-161.71875241E-03
-870.00E-09,-699.21875000E-03,-107.81250161E-03,-155.07812731E-03
-860.00E-09,-679.68750000E-03,-100.78125150E-03,-147.65625220E-03
-850.00E-09,-664.06250000E-03,-92.96875139E-03,-139.84375208E-03
-840.00E-09,-636.71875000E-03,-84.76562626E-03,-132.81250198E-03
-830.00E-09,-605.46875000E-03,-76.56250114E-03,-124.60937686E-03
-820.00E-09,-585.93750000E-03,-68.35937602E-03,-117.18750175E-03
-810.00E-09,-558.59375000E-03,-60.93750091E-03,-109.37500163E-03
-800.00E-09,-539.06250000E-03,-53.12500079E-03,-101.56250151E-03
-790.00E-09,-511.71875000E-03,-45.70312568E-03,-93.75000140E-03
-780.00E-09,-488.28125000E-03,-38.28125057E-03,-85.93750128E-03
-770.00E-09,-460.93750000E-03,-30.85937546E-03,-77.73437616E-03
-760.00E-09,-437.50000000E-03,-23.82812536E-03,-70.31250105E-03
-750.00E-09,-406.25000000E-03,-16.40625024E-03,-62.10937593E-03
-740.00E-09,-382.81250000E-03,-8.98437513E-03,-54.29687581E-03
-730.00E-09,-363.28125000E-03,-1.95312503E-03,-46.48437569E-03
-720.00E-09,-343.75000000E-03,+5.46875008E-03,-39.06250058E-03
-710.00E-09,-324.21875000E-03,+13.28125020E-03,-32.81250049E-03
-700.00E-09,-304.68750000E-03,+21.48437532E-03,-25.39062538E-03
-690.00E-09,-281.25000000E-03,+29.68750044E-03,-17.57812526E-03
-680.00E-09,-261.71875000E-03,+37.50000056E-03,-10.54687516E-03
-670.00E-09,-234.37500000E-03,+45.31250068E-03,-2.34375003E-03
-660.00E-09,-210.93750000E-03,+53.51562580E-03,+4.29687506E-03
-650.00E-09,-191.40625000E-03,+61.32812591E-03,+12.89062519E-03
-640.00E-09,-164.06250000E-03,+68.75000102E-03,+20.70312531E-03
-630.00E-09,-136.71875000E-03,+76.56250114E-03,+28.90625043E-03
-620.00E-09,-121.09375000E-03,+83.59375125E-03,+36.71875055E-03
-610.00E-09,-97.65625000E-03,+91.01562636E-03,+44.92187567E-03
-600.00E-09,-78.12500000E-03,+98.82812647E-03,+52.73437579E-03
-590.00E-09,-54.68750000E-03,+106.25000158E-03,+60.93750091E-03
-580.00E-09,-27.34375000E-03,+113.67187669E-03,+67.96875101E-03
-570.00E-09,-7.81250000E-03,+121.87500182E-03,+75.78125113E-03
-560.00E-09,+11.71875000E-03,+129.68750193E-03,+83.59375125E-03
-550.00E-09,+31.25000000E-03,+137.10937704E-03,+91.01562636E-03
-540.00E-09,+54.68750000E-03,+144.92187716E-03,+98.04687646E-03
-530.00E-09,+78.12500000E-03,+152.34375227E-03,+105.85937658E-03
-520.00E-09,+97.65625000E-03,+160.15625239E-03,+114.06250170E-03
-510.00E-09,+125.00000000E-03,+167.96875250E-03,+121.48437681E-03
-500.00E-09,+144.53125000E-03,+175.78125262E-03,+129.29687693E-03
-490.00E-09,+167.96875000E-03,+183.59375274E-03,+136.71875204E-03
-480.00E-09,+187.50000000E-03,+191.01562785E-03,+144.53125215E-03
-470.00E-09,+214.84375000E-03,+198.43750296E-03,+151.95312726E-03
-460.00E-09,+234.37500000E-03,+205.85937807E-03,+159.37500237E-03
-450.00E-09,+257.81250000E-03,+213.28125318E-03,+167.57812750E-03
-440.00E-09,+273.43750000E-03,+220.70312829E-03,+175.39062761E-03
-430.00E-09,+300.78125000E-03,+228.12500340E-03,+182.81250272E-03
-420.00E-09,+328.12500000E-03,+235.54687851E-03,+190.62500284E-03
-410.00E-09,+347.65625000E-03,+242.96875362E-03,+198.04687795E-03
-400.00E-09,+367.18750000E-03,+249.60937872E-03,+204.68750305E-03
-390.00E-09,+394.53125000E-03,+257.03125383E-03,+212.10937816E-03
-380.00E-09,+410.15625000E-03,+263.67187893E-03,+219.53125327E-03
-370.00E-09,+433.59375000E-03,+270.70312903E-03,+226.95312838E-03
-360.00E-09,+453.12500000E-03,+276.95312913E-03,+233.98437849E-03
-350.00E-09,+476.56250000E-03,+283.59375423E-03,+241.01562859E-03
-340.00E-09,+492.18750000E-03,+290.23437932E-03,+248.04687870E-03
-330.00E-09,+515.62500000E-03,+297.26562943E-03,+255.46875381E-03
-320.00E-09,+546.87500000E-03,+303.51562952E-03,+262.50000391E-03
-310.00E-09,+562.50000000E-03,+310.54687963E-03,+269.14062901E-03
-300.00E-09,+574.21875000E-03,+317.18750473E-03,+276.17187912E-03
-290.00E-09,+597.65625000E-03,+323.82812983E-03,+282.81250421E-03
-280.00E-09,+617.18750000E-03,+330.46875492E-03,+289.45312931E-03
-270.00E-09,+644.53125000E-03,+336.71875502E-03,+296.09375441E-03
-260.00E-09,+664.06250000E-03,+343.75000512E-03,+302.73437951E-03
-250.00E-09,+679.68750000E-03,+350.00000522E-03,+308.98437960E-03
-240.00E-09,+699.21875000E-03,+356.64063031E-03,+315.23437970E-03
-230.00E-09,+718.75000000E-03,+362.89063041E-03,+321.48437979E-03
-220.00E-09,+734.37500000E-03,+369.14063050E-03,+328.12500489E-03
-210.00E-09,+753.90625000E-03,+375.00000559E-03,+335.15625499E-03
-200.00E-09,+773.43750000E-03,+380.85938068E-03,+341.40625509E-03
-190.00E-09,+792.96875000E-03,+386.71875576E-03,+348.43750519E-03
-180.00E-09,+808.59375000E-03,+392.96875586E-03,+355.07813029E-03
-170.00E-09,+824.21875000E-03,+399.21875595E-03,+360.93750538E-03
-160.00E-09,+847.65625000E-03,+405.07813104E-03,+366.79688047E-03
-150.00E-09,+863.28125000E-03,+411.32813113E-03,+373.04688056E-03
-140.00E-09,+878.90625000E-03,+417.57813122E-03,+379.29688065E-03
-130.00E-09,+890.62500000E-03,+423.43750631E-03,+385.93750575E-03
-120.00E-09,+914.06250000E-03,+429.29688140E-03,+391.40625583E-03
-110.00E-09,+925.78125000E-03,+434.76563148E-03,+397.65625593E-03
-100.00E-09,+945.31250000E-03,+439.84375655E-03,+403.51563101E-03
-90.00E-09,+957.03125000E-03,+445.31250664E-03,+410.15625611E-03
-80.00E-09,+972.65625000E-03,+450.39063171E-03,+415.62500619E-03
-70.00E-09,+988.28125000E-03,+455.46875679E-03,+421.48438128E-03
-60.00E-09,+1.00000000000E+00,+460.54688186E-03,+426.95313136E-03
-50.00E-09,+1.01562500000E+00,+466.01563194E-03,+432.81250645E-03
-40.00E-09,+1.02343750000E+00,+471.48438203E-03,+437.89063153E-03
-30.00E-09,+1.03906250000E+00,+475.78125709E-03,+442.96875660E-03
-20.00E-09,+1.05468750000E+00,+480.46875716E-03,+448.04688168E-03
-10.00E-09,+1.07031250000E+00,+485.15625723E-03,+453.90625676E-03
-0.0E+00,+1.08984375000E+00,+489.45313229E-03,+458.98438184E-03
+10.00E-09,+1.09765625000E+00,+494.14063236E-03,+464.06250692E-03
+20.00E-09,+1.11328125000E+00,+498.43750743E-03,+469.14063199E-03
+30.00E-09,+1.12109375000E+00,+502.73438249E-03,+473.82813206E-03
+40.00E-09,+1.13671875000E+00,+507.42188256E-03,+478.51563213E-03
+50.00E-09,+1.15234375000E+00,+511.71875763E-03,+483.20313220E-03
+60.00E-09,+1.16406250000E+00,+516.01563269E-03,+487.89063227E-03
+70.00E-09,+1.17968750000E+00,+519.53125774E-03,+492.57813234E-03
+80.00E-09,+1.18750000000E+00,+523.43750780E-03,+496.87500740E-03
+90.00E-09,+1.19921875000E+00,+527.73438286E-03,+501.95313248E-03
+100.00E-09,+1.20703125000E+00,+532.03125793E-03,+505.85938254E-03
+110.00E-09,+1.22265625000E+00,+535.54688298E-03,+510.15625760E-03
+120.00E-09,+1.23046875000E+00,+539.06250803E-03,+514.06250766E-03
+130.00E-09,+1.23828125000E+00,+542.96875809E-03,+518.75000773E-03
+140.00E-09,+1.25000000000E+00,+546.48438314E-03,+522.26563278E-03
+150.00E-09,+1.26171875000E+00,+550.78125821E-03,+525.78125783E-03
+160.00E-09,+1.26953125000E+00,+553.51563325E-03,+530.07813290E-03
+170.00E-09,+1.27734375000E+00,+557.03125830E-03,+533.98438296E-03
+180.00E-09,+1.28906250000E+00,+560.54688335E-03,+537.10938300E-03
+190.00E-09,+1.29687500000E+00,+563.28125839E-03,+541.01563306E-03
+200.00E-09,+1.30859375000E+00,+566.40625844E-03,+544.53125811E-03
+210.00E-09,+1.31640625000E+00,+569.92188349E-03,+548.04688317E-03
+220.00E-09,+1.32031250000E+00,+573.04688354E-03,+551.17188321E-03
+230.00E-09,+1.32812500000E+00,+576.56250859E-03,+554.68750827E-03
+240.00E-09,+1.33984375000E+00,+578.90625863E-03,+558.20313332E-03
+250.00E-09,+1.34765625000E+00,+581.25000866E-03,+560.93750836E-03
+260.00E-09,+1.35546875000E+00,+584.37500871E-03,+563.67188340E-03
+270.00E-09,+1.35937500000E+00,+586.71875874E-03,+567.18750845E-03
+280.00E-09,+1.36328125000E+00,+589.06250878E-03,+570.31250850E-03
+290.00E-09,+1.37500000000E+00,+591.40625881E-03,+573.04688354E-03
+300.00E-09,+1.37890625000E+00,+593.75000885E-03,+575.78125858E-03
+310.00E-09,+1.38281250000E+00,+595.31250887E-03,+578.51563362E-03
+320.00E-09,+1.39062500000E+00,+597.26563390E-03,+581.25000866E-03
+330.00E-09,+1.39453125000E+00,+598.82813392E-03,+583.59375870E-03
+340.00E-09,+1.39843750000E+00,+600.78125895E-03,+585.54688373E-03
+350.00E-09,+1.40234375000E+00,+602.73438398E-03,+587.89063376E-03
+360.00E-09,+1.40625000000E+00,+604.29688400E-03,+590.23438380E-03
+370.00E-09,+1.41015625000E+00,+605.46875902E-03,+592.57813383E-03
+380.00E-09,+1.41406250000E+00,+607.03125905E-03,+593.75000885E-03
+390.00E-09,+1.42187500000E+00,+608.20313406E-03,+596.09375888E-03
+400.00E-09,+1.42578125000E+00,+609.37500908E-03,+597.65625891E-03
+410.00E-09,+1.42968750000E+00,+610.15625909E-03,+599.21875893E-03
+420.00E-09,+1.42968750000E+00,+611.32813411E-03,+600.78125895E-03
+430.00E-09,+1.42578125000E+00,+611.71875912E-03,+601.95313397E-03
+440.00E-09,+1.42968750000E+00,+612.89063413E-03,+603.12500899E-03
+450.00E-09,+1.42968750000E+00,+613.28125914E-03,+604.68750901E-03
+460.00E-09,+1.42968750000E+00,+614.06250915E-03,+605.46875902E-03
+470.00E-09,+1.42968750000E+00,+614.45313416E-03,+606.64063404E-03
+480.00E-09,+1.43359375000E+00,+614.84375916E-03,+607.03125905E-03
+490.00E-09,+1.43359375000E+00,+615.62500917E-03,+607.81250906E-03
+500.00E-09,+1.43359375000E+00,+615.62500917E-03,+608.59375907E-03
+510.00E-09,+1.43750000000E+00,+615.62500917E-03,+608.98438407E-03
+520.00E-09,+1.43359375000E+00,+615.62500917E-03,+610.15625909E-03
+530.00E-09,+1.43359375000E+00,+615.62500917E-03,+610.15625909E-03
+540.00E-09,+1.42578125000E+00,+615.62500917E-03,+610.15625909E-03
+550.00E-09,+1.42578125000E+00,+615.62500917E-03,+610.93750910E-03
+560.00E-09,+1.42187500000E+00,+615.23438417E-03,+611.32813411E-03
+570.00E-09,+1.42578125000E+00,+614.84375916E-03,+610.93750910E-03
+580.00E-09,+1.42187500000E+00,+613.67188414E-03,+610.93750910E-03
+590.00E-09,+1.41796875000E+00,+613.28125914E-03,+610.93750910E-03
+600.00E-09,+1.40625000000E+00,+612.10938412E-03,+610.54688410E-03
+610.00E-09,+1.40625000000E+00,+611.32813411E-03,+610.15625909E-03
+620.00E-09,+1.40625000000E+00,+610.54688410E-03,+610.15625909E-03
+630.00E-09,+1.39843750000E+00,+609.37500908E-03,+609.76563409E-03
+640.00E-09,+1.39453125000E+00,+608.20313406E-03,+608.98438407E-03
+650.00E-09,+1.39062500000E+00,+607.03125905E-03,+608.20313406E-03
+660.00E-09,+1.38281250000E+00,+605.85938403E-03,+607.42188405E-03
+670.00E-09,+1.38281250000E+00,+604.29688400E-03,+606.64063404E-03
+680.00E-09,+1.37109375000E+00,+602.34375898E-03,+605.85938403E-03
+690.00E-09,+1.36718750000E+00,+601.17188396E-03,+605.46875902E-03
+700.00E-09,+1.36328125000E+00,+599.21875893E-03,+603.90625900E-03
+710.00E-09,+1.35546875000E+00,+597.65625891E-03,+603.12500899E-03
+720.00E-09,+1.34765625000E+00,+596.09375888E-03,+601.56250896E-03
+730.00E-09,+1.34375000000E+00,+593.75000885E-03,+600.39063395E-03
+740.00E-09,+1.33984375000E+00,+591.79688382E-03,+599.21875893E-03
+750.00E-09,+1.33203125000E+00,+589.84375879E-03,+597.26563390E-03
+760.00E-09,+1.32031250000E+00,+587.50000875E-03,+594.92188387E-03
+770.00E-09,+1.31640625000E+00,+585.15625872E-03,+593.35938384E-03
+780.00E-09,+1.30078125000E+00,+582.42188368E-03,+591.40625881E-03
+790.00E-09,+1.29687500000E+00,+580.07813364E-03,+589.45313378E-03
+800.00E-09,+1.28515625000E+00,+577.73438361E-03,+587.10938375E-03
+810.00E-09,+1.27734375000E+00,+575.00000857E-03,+584.76563371E-03
+820.00E-09,+1.26953125000E+00,+571.48438352E-03,+582.42188368E-03
+830.00E-09,+1.26171875000E+00,+568.35938347E-03,+580.46875865E-03
+840.00E-09,+1.25000000000E+00,+565.62500843E-03,+577.73438361E-03
+850.00E-09,+1.24218750000E+00,+562.50000838E-03,+575.39063357E-03
+860.00E-09,+1.22656250000E+00,+559.37500834E-03,+572.26563353E-03
+870.00E-09,+1.21484375000E+00,+555.85938328E-03,+569.53125849E-03
+880.00E-09,+1.20312500000E+00,+552.73438324E-03,+566.79688345E-03
+890.00E-09,+1.19531250000E+00,+549.21875818E-03,+563.67188340E-03
+900.00E-09,+1.17968750000E+00,+545.31250813E-03,+560.15625835E-03
+910.00E-09,+1.16796875000E+00,+541.79688307E-03,+557.42188331E-03
+920.00E-09,+1.15234375000E+00,+537.89063302E-03,+553.90625825E-03
+930.00E-09,+1.14062500000E+00,+533.98438296E-03,+551.17188321E-03
+940.00E-09,+1.13281250000E+00,+530.07813290E-03,+547.26563315E-03
+950.00E-09,+1.12109375000E+00,+526.17188284E-03,+543.75000810E-03
+960.00E-09,+1.10156250000E+00,+522.26563278E-03,+540.62500806E-03
+970.00E-09,+1.08984375000E+00,+517.96875772E-03,+537.50000801E-03
+980.00E-09,+1.07421875000E+00,+514.06250766E-03,+532.81250794E-03
+990.00E-09,+1.05859375000E+00,+509.37500759E-03,+529.29688289E-03
+1.00000E-06,+1.05078125000E+00,+505.07813253E-03,+525.39063283E-03
+1.01000E-06,+1.03515625000E+00,+500.39063246E-03,+520.70313276E-03
+1.02000E-06,+1.03125000000E+00,+496.09375739E-03,+516.79688270E-03
+1.03000E-06,+1.01171875000E+00,+491.79688233E-03,+512.10938263E-03
+1.04000E-06,+996.09375000E-03,+487.50000726E-03,+508.59375758E-03
+1.05000E-06,+988.28125000E-03,+483.20313220E-03,+504.29688251E-03
+1.06000E-06,+972.65625000E-03,+478.51563213E-03,+500.00000745E-03
+1.07000E-06,+957.03125000E-03,+473.43750705E-03,+496.09375739E-03
+1.08000E-06,+933.59375000E-03,+468.75000698E-03,+491.40625732E-03
+1.09000E-06,+921.87500000E-03,+462.50000689E-03,+486.32813225E-03
+1.10000E-06,+902.34375000E-03,+457.81250682E-03,+481.25000717E-03
+1.11000E-06,+894.53125000E-03,+452.34375674E-03,+476.56250710E-03
+1.12000E-06,+875.00000000E-03,+447.65625667E-03,+471.48438203E-03
+1.13000E-06,+855.46875000E-03,+442.18750659E-03,+466.79688196E-03
+1.14000E-06,+835.93750000E-03,+437.10938151E-03,+461.71875688E-03
+1.15000E-06,+820.31250000E-03,+431.64063143E-03,+457.03125681E-03
+1.16000E-06,+804.68750000E-03,+426.17188135E-03,+452.34375674E-03
+1.17000E-06,+789.06250000E-03,+419.92188126E-03,+446.87500666E-03
+1.18000E-06,+769.53125000E-03,+414.06250617E-03,+441.40625658E-03
+1.19000E-06,+746.09375000E-03,+407.81250608E-03,+436.71875651E-03
+1.20000E-06,+726.56250000E-03,+401.95313099E-03,+430.85938142E-03
+1.21000E-06,+710.93750000E-03,+395.70313090E-03,+425.39063134E-03
+1.22000E-06,+691.40625000E-03,+389.06250580E-03,+419.14063125E-03
+1.23000E-06,+671.87500000E-03,+383.59375572E-03,+413.28125616E-03
+1.24000E-06,+648.43750000E-03,+377.34375562E-03,+407.42188107E-03
+1.25000E-06,+632.81250000E-03,+371.09375553E-03,+401.56250598E-03
+1.26000E-06,+613.28125000E-03,+364.84375544E-03,+395.31250589E-03
+1.27000E-06,+601.56250000E-03,+358.98438035E-03,+389.45313080E-03
+1.28000E-06,+574.21875000E-03,+352.73438026E-03,+383.20313071E-03
+1.29000E-06,+554.68750000E-03,+345.70313015E-03,+376.95313062E-03
+1.30000E-06,+535.15625000E-03,+339.84375506E-03,+370.70313052E-03
+1.31000E-06,+515.62500000E-03,+333.20312997E-03,+364.84375544E-03
+1.32000E-06,+488.28125000E-03,+326.56250487E-03,+358.59375534E-03
+1.33000E-06,+464.84375000E-03,+319.53125476E-03,+352.34375525E-03
+1.34000E-06,+441.40625000E-03,+312.89062966E-03,+345.31250515E-03
+1.35000E-06,+429.68750000E-03,+306.64062957E-03,+339.45313006E-03
+1.36000E-06,+402.34375000E-03,+300.00000447E-03,+333.20312997E-03
+1.37000E-06,+386.71875000E-03,+293.35937937E-03,+326.56250487E-03
+1.38000E-06,+363.28125000E-03,+287.10937928E-03,+319.92187977E-03
+1.39000E-06,+339.84375000E-03,+280.46875418E-03,+313.67187967E-03
+1.40000E-06,+316.40625000E-03,+273.43750407E-03,+307.03125458E-03
+1.41000E-06,+296.87500000E-03,+266.79687898E-03,+300.78125448E-03
+1.42000E-06,+273.43750000E-03,+259.37500387E-03,+294.14062938E-03
+1.43000E-06,+250.00000000E-03,+252.73437877E-03,+287.50000428E-03
+1.44000E-06,+226.56250000E-03,+245.31250366E-03,+280.85937919E-03
+1.45000E-06,+207.03125000E-03,+238.28125355E-03,+274.21875409E-03
+1.46000E-06,+179.68750000E-03,+231.25000345E-03,+267.18750398E-03
+1.47000E-06,+160.15625000E-03,+223.82812834E-03,+260.15625388E-03
+1.48000E-06,+132.81250000E-03,+216.40625322E-03,+253.12500377E-03
+1.49000E-06,+109.37500000E-03,+208.98437811E-03,+246.09375367E-03
+1.50000E-06,+85.93750000E-03,+201.95312801E-03,+238.67187856E-03
+1.51000E-06,+70.31250000E-03,+194.14062789E-03,+231.25000345E-03
+1.52000E-06,+42.96875000E-03,+186.32812778E-03,+224.21875334E-03
+1.53000E-06,+23.43750000E-03,+178.51562766E-03,+217.18750324E-03
+1.54000E-06,+3.90625000E-03,+170.31250254E-03,+209.76562813E-03
+1.55000E-06,-15.62500000E-03,+162.89062743E-03,+202.34375302E-03
+1.56000E-06,-42.96875000E-03,+155.07812731E-03,+195.31250291E-03
+1.57000E-06,-62.50000000E-03,+148.04687721E-03,+187.89062780E-03
+1.58000E-06,-85.93750000E-03,+140.23437709E-03,+180.07812768E-03
+1.59000E-06,-109.37500000E-03,+132.42187697E-03,+173.04687758E-03
+1.60000E-06,-132.81250000E-03,+125.00000186E-03,+164.45312745E-03
+1.61000E-06,-148.43750000E-03,+117.57812675E-03,+157.03125234E-03
+1.62000E-06,-175.78125000E-03,+109.76562664E-03,+149.21875222E-03
+1.63000E-06,-191.40625000E-03,+101.95312652E-03,+141.79687711E-03
+1.64000E-06,-218.75000000E-03,+94.53125141E-03,+134.37500200E-03
+1.65000E-06,-238.28125000E-03,+87.10937630E-03,+126.95312689E-03
+1.66000E-06,-261.71875000E-03,+79.68750119E-03,+119.14062678E-03
+1.67000E-06,-285.15625000E-03,+71.48437607E-03,+111.71875166E-03
+1.68000E-06,-308.59375000E-03,+64.06250095E-03,+103.90625155E-03
+1.69000E-06,-328.12500000E-03,+56.25000084E-03,+96.09375143E-03
+1.70000E-06,-347.65625000E-03,+48.43750072E-03,+89.06250133E-03
+1.71000E-06,-375.00000000E-03,+41.01562561E-03,+81.64062622E-03
+1.72000E-06,-394.53125000E-03,+32.42187548E-03,+73.43750109E-03
+1.73000E-06,-417.96875000E-03,+24.60937537E-03,+65.62500098E-03
+1.74000E-06,-445.31250000E-03,+16.40625024E-03,+57.42187586E-03
+1.75000E-06,-476.56250000E-03,+8.98437513E-03,+49.60937574E-03
+1.76000E-06,-503.90625000E-03,+1.17187502E-03,+41.79687562E-03
+1.77000E-06,-531.25000000E-03,-5.46875008E-03,+34.37500051E-03
+1.78000E-06,-554.68750000E-03,-12.10937518E-03,+26.56250040E-03
+1.79000E-06,-574.21875000E-03,-19.53125029E-03,+18.75000028E-03
+1.80000E-06,-601.56250000E-03,-26.95312540E-03,+10.54687516E-03
+1.81000E-06,-621.09375000E-03,-34.76562552E-03,+3.12500005E-03
+1.82000E-06,-640.62500000E-03,-42.18750063E-03,-4.29687506E-03
+1.83000E-06,-671.87500000E-03,-50.00000075E-03,-11.71875017E-03
+1.84000E-06,-695.31250000E-03,-57.81250086E-03,-19.92187530E-03
+1.85000E-06,-710.93750000E-03,-65.23437597E-03,-26.56250040E-03
+1.86000E-06,-742.18750000E-03,-73.04687609E-03,-33.59375050E-03
+1.87000E-06,-773.43750000E-03,-80.85937620E-03,-41.01562561E-03
+1.88000E-06,-792.96875000E-03,-89.45312633E-03,-48.82812573E-03
+1.89000E-06,-820.31250000E-03,-96.87500144E-03,-57.03125085E-03
+1.90000E-06,-843.75000000E-03,-105.07812657E-03,-65.23437597E-03
+1.91000E-06,-863.28125000E-03,-112.10937667E-03,-72.65625108E-03
+1.92000E-06,-886.71875000E-03,-120.31250179E-03,-80.85937620E-03
+1.93000E-06,-910.15625000E-03,-127.73437690E-03,-88.28125132E-03
+1.94000E-06,-933.59375000E-03,-135.93750203E-03,-95.70312643E-03
+1.95000E-06,-953.12500000E-03,-143.35937714E-03,-103.90625155E-03
+1.96000E-06,-976.56250000E-03,-150.39062724E-03,-112.10937667E-03
+1.97000E-06,-1.00000000000E+00,-157.42187735E-03,-119.14062678E-03
+1.98000E-06,-1.02343750000E+00,-164.84375246E-03,-126.95312689E-03
+1.99000E-06,-1.04296875000E+00,-172.26562757E-03,-135.15625201E-03
+2.00000E-06,-1.06640625000E+00,-180.07812768E-03,-142.57812712E-03
+2.01000E-06,-1.08984375000E+00,-187.50000279E-03,-150.39062724E-03
+2.02000E-06,-1.12109375000E+00,-195.31250291E-03,-157.42187735E-03
+2.03000E-06,-1.14062500000E+00,-202.73437802E-03,-164.45312745E-03
+2.04000E-06,-1.16406250000E+00,-209.76562813E-03,-171.87500256E-03
+2.05000E-06,-1.18359375000E+00,-217.57812824E-03,-178.90625267E-03
+2.06000E-06,-1.20312500000E+00,-225.39062836E-03,-186.71875278E-03
+2.07000E-06,-1.22656250000E+00,-232.42187846E-03,-193.75000289E-03
+2.08000E-06,-1.25000000000E+00,-240.23437858E-03,-201.17187800E-03
+2.09000E-06,-1.26953125000E+00,-247.26562868E-03,-208.98437811E-03
