x-axis,1,2,3,
-1.18E-06,-1.40E+00,-3.33E-01,-3.72E-01,0.039062501
-1.17E-06,-1.39E+00,-3.26E-01,-3.66E-01,0.039453126
-1.16E-06,-1.37E+00,-3.20E-01,-3.59E-01,0.039453126
-1.15E-06,-1.34E+00,-3.13E-01,-3.53E-01,0.040234376
-1.14E-06,-1.33E+00,-3.06E-01,-3.47E-01,0.040625001
-1.13E-06,-1.30E+00,-3.00E-01,-3.40E-01,0.040625001
-1.12E-06,-1.29E+00,-2.93E-01,-3.34E-01,0.041406251
-1.11E-06,-1.27E+00,-2.86E-01,-3.28E-01,0.041796876
-1.10E-06,-1.25E+00,-2.79E-01,-3.21E-01,0.042187501
-1.09E-06,-1.21E+00,-2.72E-01,-3.14E-01,0.042578126
-1.08E-06,-1.19E+00,-2.65E-01,-3.08E-01,0.042578126
-1.07E-06,-1.17E+00,-2.58E-01,-3.02E-01,0.043750001
-1.06E-06,-1.15E+00,-2.51E-01,-2.95E-01,0.044531251
-1.05E-06,-1.13E+00,-2.43E-01,-2.88E-01,0.045312501
-1.04E-06,-1.11E+00,-2.36E-01,-2.81E-01,0.044921876
-1.03E-06,-1.08E+00,-2.29E-01,-2.74E-01,0.045312501
-1.02E-06,-1.06E+00,-2.21E-01,-2.67E-01,0.046093751
-1.01E-06,-1.03E+00,-2.13E-01,-2.59E-01,0.046484376
-1.00E-06,-1.02E+00,-2.05E-01,-2.52E-01,0.046093751
-9.90E-07,-9.84E-01,-1.98E-01,-2.44E-01,0.046093751
-9.80E-07,-9.61E-01,-1.91E-01,-2.37E-01,0.046484376
-9.70E-07,-9.41E-01,-1.83E-01,-2.29E-01,0.046484376
-9.60E-07,-9.18E-01,-1.75E-01,-2.21E-01,0.046093751
-9.50E-07,-8.91E-01,-1.68E-01,-2.14E-01,0.045703126
-9.40E-07,-8.67E-01,-1.61E-01,-2.06E-01,0.045703126
-9.30E-07,-8.48E-01,-1.54E-01,-1.99E-01,0.045312501
-9.20E-07,-8.24E-01,-1.46E-01,-1.92E-01,0.045703126
-9.10E-07,-8.09E-01,-1.39E-01,-1.84E-01,0.045312501
-9.00E-07,-7.81E-01,-1.31E-01,-1.77E-01,0.045312501
-8.90E-07,-7.54E-01,-1.23E-01,-1.69E-01,0.045703126
-8.80E-07,-7.27E-01,-1.16E-01,-1.62E-01,0.045703126
-8.70E-07,-6.99E-01,-1.08E-01,-1.55E-01,0.047265626
-8.60E-07,-6.80E-01,-1.01E-01,-1.48E-01,0.046875001
-8.50E-07,-6.64E-01,-9.30E-02,-1.40E-01,0.046875001
-8.40E-07,-6.37E-01,-8.48E-02,-1.33E-01,0.048046876
-8.30E-07,-6.05E-01,-7.66E-02,-1.25E-01,0.048046876
-8.20E-07,-5.86E-01,-6.84E-02,-1.17E-01,0.048828126
-8.10E-07,-5.59E-01,-6.09E-02,-1.09E-01,0.048437501
-8.00E-07,-5.39E-01,-5.31E-02,-1.02E-01,0.048437501
-7.90E-07,-5.12E-01,-4.57E-02,-9.38E-02,0.048046876
-7.80E-07,-4.88E-01,-3.83E-02,-8.59E-02,0.047656251
-7.70E-07,-4.61E-01,-3.09E-02,-7.77E-02,0.046875001
-7.60E-07,-4.38E-01,-2.38E-02,-7.03E-02,0.046484376
-7.50E-07,-4.06E-01,-1.64E-02,-6.21E-02,0.045703126
-7.40E-07,-3.83E-01,-8.98E-03,-5.43E-02,0.045312501
-7.30E-07,-3.63E-01,-1.95E-03,-4.65E-02,0.044531251
-7.20E-07,-3.44E-01,5.47E-03,-3.91E-02,0.044531251
-7.10E-07,-3.24E-01,1.33E-02,-3.28E-02,0.046093751
-7.00E-07,-3.05E-01,2.15E-02,-2.54E-02,0.046875001
-6.90E-07,-2.81E-01,2.97E-02,-1.76E-02,0.047265626
-6.80E-07,-2.62E-01,3.75E-02,-1.05E-02,0.048046876
-6.70E-07,-2.34E-01,4.53E-02,-2.34E-03,0.047656251
-6.60E-07,-2.11E-01,5.35E-02,4.30E-03,0.049218751
-6.50E-07,-1.91E-01,6.13E-02,1.29E-02,0.048437501
-6.40E-07,-1.64E-01,6.88E-02,2.07E-02,0.048046876
-6.30E-07,-1.37E-01,7.66E-02,2.89E-02,0.047656251
-6.20E-07,-1.21E-01,8.36E-02,3.67E-02,0.046875001
-6.10E-07,-9.77E-02,9.10E-02,4.49E-02,0.046093751
-6.00E-07,-7.81E-02,9.88E-02,5.27E-02,0.046093751
-5.90E-07,-5.47E-02,1.06E-01,6.09E-02,0.045312501
-5.80E-07,-2.73E-02,1.14E-01,6.80E-02,0.045703126
-5.70E-07,-7.81E-03,1.22E-01,7.58E-02,0.046093751
-5.60E-07,1.17E-02,1.30E-01,8.36E-02,0.046093751
-5.50E-07,3.13E-02,1.37E-01,9.10E-02,0.046093751
-5.40E-07,5.47E-02,1.45E-01,9.80E-02,0.046875001
-5.30E-07,7.81E-02,1.52E-01,1.06E-01,0.046484376
-5.20E-07,9.77E-02,1.60E-01,1.14E-01,0.046093751
-5.10E-07,1.25E-01,1.68E-01,1.21E-01,0.046484376
-5.00E-07,1.45E-01,1.76E-01,1.29E-01,0.046484376
-4.90E-07,1.68E-01,1.84E-01,1.37E-01,0.046875001
-4.80E-07,1.88E-01,1.91E-01,1.45E-01,0.046484376
-4.70E-07,2.15E-01,1.98E-01,1.52E-01,0.046484376
-4.60E-07,2.34E-01,2.06E-01,1.59E-01,0.046484376
-4.50E-07,2.58E-01,2.13E-01,1.68E-01,0.045703126
-4.40E-07,2.73E-01,2.21E-01,1.75E-01,0.045312501
-4.30E-07,3.01E-01,2.28E-01,1.83E-01,0.045312501
-4.20E-07,3.28E-01,2.36E-01,1.91E-01,0.044921876
-4.10E-07,3.48E-01,2.43E-01,1.98E-01,0.044921876
-4.00E-07,3.67E-01,2.50E-01,2.05E-01,0.044921876
-3.90E-07,3.95E-01,2.57E-01,2.12E-01,0.044921876
-3.80E-07,4.10E-01,2.64E-01,2.20E-01,0.044140626
-3.70E-07,4.34E-01,2.71E-01,2.27E-01,0.043750001
-3.60E-07,4.53E-01,2.77E-01,2.34E-01,0.042968751
-3.50E-07,4.77E-01,2.84E-01,2.41E-01,0.042578126
-3.40E-07,4.92E-01,2.90E-01,2.48E-01,0.042187501
-3.30E-07,5.16E-01,2.97E-01,2.55E-01,0.041796876
-3.20E-07,5.47E-01,3.04E-01,2.63E-01,0.041015626
-3.10E-07,5.63E-01,3.11E-01,2.69E-01,0.041406251
-3.00E-07,5.74E-01,3.17E-01,2.76E-01,0.041015626
-2.90E-07,5.98E-01,3.24E-01,2.83E-01,0.041015626
-2.80E-07,6.17E-01,3.30E-01,2.89E-01,0.041015626
-2.70E-07,6.45E-01,3.37E-01,2.96E-01,0.040625001
-2.60E-07,6.64E-01,3.44E-01,3.03E-01,0.041015626
-2.50E-07,6.80E-01,3.50E-01,3.09E-01,0.041015626
-2.40E-07,6.99E-01,3.57E-01,3.15E-01,0.041406251
-2.30E-07,7.19E-01,3.63E-01,3.21E-01,0.041406251
-2.20E-07,7.34E-01,3.69E-01,3.28E-01,0.041015626
-2.10E-07,7.54E-01,3.75E-01,3.35E-01,0.039843751
-2.00E-07,7.73E-01,3.81E-01,3.41E-01,0.039453126
-1.90E-07,7.93E-01,3.87E-01,3.48E-01,0.038281251
-1.80E-07,8.09E-01,3.93E-01,3.55E-01,0.037890626
-1.70E-07,8.24E-01,3.99E-01,3.61E-01,0.038281251
-1.60E-07,8.48E-01,4.05E-01,3.67E-01,0.038281251
-1.50E-07,8.63E-01,4.11E-01,3.73E-01,0.038281251
-1.40E-07,8.79E-01,4.18E-01,3.79E-01,0.038281251
-1.30E-07,8.91E-01,4.23E-01,3.86E-01,0.037500001
-1.20E-07,9.14E-01,4.29E-01,3.91E-01,0.037890626
-1.10E-07,9.26E-01,4.35E-01,3.98E-01,0.037109376
-1.00E-07,9.45E-01,4.40E-01,4.04E-01,0.036328126
-9.00E-08,9.57E-01,4.45E-01,4.10E-01,0.035156251
-8.00E-08,9.73E-01,4.50E-01,4.16E-01,0.034765626
-7.00E-08,9.88E-01,4.55E-01,4.21E-01,0.033984376
-6.00E-08,1.00E+00,4.61E-01,4.27E-01,0.033593751
-5.00E-08,1.02E+00,4.66E-01,4.33E-01,0.033203125
-4.00E-08,1.02E+00,4.71E-01,4.38E-01,0.033593751
-3.00E-08,1.04E+00,4.76E-01,4.43E-01,0.0328125
-2.00E-08,1.05E+00,4.80E-01,4.48E-01,0.032421875
-1.00E-08,1.07E+00,4.85E-01,4.54E-01,0.03125
0.00E+00,1.09E+00,4.89E-01,4.59E-01,0.03046875
1.00E-08,1.10E+00,4.94E-01,4.64E-01,0.030078125
2.00E-08,1.11E+00,4.98E-01,4.69E-01,0.029296875
3.00E-08,1.12E+00,5.03E-01,4.74E-01,0.02890625
4.00E-08,1.14E+00,5.07E-01,4.79E-01,0.02890625
5.00E-08,1.15E+00,5.12E-01,4.83E-01,0.028515625
6.00E-08,1.16E+00,5.16E-01,4.88E-01,0.028125
7.00E-08,1.18E+00,5.20E-01,4.93E-01,0.026953125
8.00E-08,1.19E+00,5.23E-01,4.97E-01,0.0265625
9.00E-08,1.20E+00,5.28E-01,5.02E-01,0.02578125
1.00E-07,1.21E+00,5.32E-01,5.06E-01,0.026171875
1.10E-07,1.22E+00,5.36E-01,5.10E-01,0.025390625
1.20E-07,1.23E+00,5.39E-01,5.14E-01,0.025
1.30E-07,1.24E+00,5.43E-01,5.19E-01,0.02421875
1.40E-07,1.25E+00,5.46E-01,5.22E-01,0.02421875
1.50E-07,1.26E+00,5.51E-01,5.26E-01,0.025
1.60E-07,1.27E+00,5.54E-01,5.30E-01,0.0234375
1.70E-07,1.28E+00,5.57E-01,5.34E-01,0.023046875
1.80E-07,1.29E+00,5.61E-01,5.37E-01,0.0234375
1.90E-07,1.30E+00,5.63E-01,5.41E-01,0.022265625
2.00E-07,1.31E+00,5.66E-01,5.45E-01,0.021875
2.10E-07,1.32E+00,5.70E-01,5.48E-01,0.021875
2.20E-07,1.32E+00,5.73E-01,5.51E-01,0.021875
2.30E-07,1.33E+00,5.77E-01,5.55E-01,0.021875
2.40E-07,1.34E+00,5.79E-01,5.58E-01,0.020703125
2.50E-07,1.35E+00,5.81E-01,5.61E-01,0.0203125
2.60E-07,1.36E+00,5.84E-01,5.64E-01,0.020703125
2.70E-07,1.36E+00,5.87E-01,5.67E-01,0.01953125
2.80E-07,1.36E+00,5.89E-01,5.70E-01,0.01875
2.90E-07,1.38E+00,5.91E-01,5.73E-01,0.018359375
3.00E-07,1.38E+00,5.94E-01,5.76E-01,0.01796875
3.10E-07,1.38E+00,5.95E-01,5.79E-01,0.016796875
3.20E-07,1.39E+00,5.97E-01,5.81E-01,0.016015625
3.30E-07,1.39E+00,5.99E-01,5.84E-01,0.015234375
3.40E-07,1.40E+00,6.01E-01,5.86E-01,0.015234375
3.50E-07,1.40E+00,6.03E-01,5.88E-01,0.01484375
3.60E-07,1.41E+00,6.04E-01,5.90E-01,0.0140625
3.70E-07,1.41E+00,6.05E-01,5.93E-01,0.012890625
3.80E-07,1.41E+00,6.07E-01,5.94E-01,0.01328125
3.90E-07,1.42E+00,6.08E-01,5.96E-01,0.012109375
4.00E-07,1.43E+00,6.09E-01,5.98E-01,0.01171875
4.10E-07,1.43E+00,6.10E-01,5.99E-01,0.0109375
4.20E-07,1.43E+00,6.11E-01,6.01E-01,0.010546875
4.30E-07,1.43E+00,6.12E-01,6.02E-01,0.009765625
4.40E-07,1.43E+00,6.13E-01,6.03E-01,0.009765625
4.50E-07,1.43E+00,6.13E-01,6.05E-01,0.00859375
4.60E-07,1.43E+00,6.14E-01,6.05E-01,0.00859375
4.70E-07,1.43E+00,6.14E-01,6.07E-01,0.0078125
4.80E-07,1.43E+00,6.15E-01,6.07E-01,0.0078125
4.90E-07,1.43E+00,6.16E-01,6.08E-01,0.0078125
5.00E-07,1.43E+00,6.16E-01,6.09E-01,0.00703125
5.10E-07,1.44E+00,6.16E-01,6.09E-01,0.006640625
5.20E-07,1.43E+00,6.16E-01,6.10E-01,0.00546875
5.30E-07,1.43E+00,6.16E-01,6.10E-01,0.00546875
5.40E-07,1.43E+00,6.16E-01,6.10E-01,0.00546875
5.50E-07,1.43E+00,6.16E-01,6.11E-01,0.0046875
5.60E-07,1.42E+00,6.15E-01,6.11E-01,0.00390625
5.70E-07,1.43E+00,6.15E-01,6.11E-01,0.00390625
5.80E-07,1.42E+00,6.14E-01,6.11E-01,0.002734375
5.90E-07,1.42E+00,6.13E-01,6.11E-01,0.00234375
6.00E-07,1.41E+00,6.12E-01,6.11E-01,0.0015625
6.10E-07,1.41E+00,6.11E-01,6.10E-01,0.001171875
6.20E-07,1.41E+00,6.11E-01,6.10E-01,0.000390625
6.30E-07,1.40E+00,6.09E-01,6.10E-01,0.000390625
6.40E-07,1.39E+00,6.08E-01,6.09E-01,0.00078125
6.50E-07,1.39E+00,6.07E-01,6.08E-01,0.001171875
6.60E-07,1.38E+00,6.06E-01,6.07E-01,0.0015625
6.70E-07,1.38E+00,6.04E-01,6.07E-01,0.00234375
6.80E-07,1.37E+00,6.02E-01,6.06E-01,0.003515625
6.90E-07,1.37E+00,6.01E-01,6.05E-01,0.004296875
7.00E-07,1.36E+00,5.99E-01,6.04E-01,0.0046875
7.10E-07,1.36E+00,5.98E-01,6.03E-01,0.00546875
7.20E-07,1.35E+00,5.96E-01,6.02E-01,0.00546875
7.30E-07,1.34E+00,5.94E-01,6.00E-01,0.006640625
7.40E-07,1.34E+00,5.92E-01,5.99E-01,0.007421875
7.50E-07,1.33E+00,5.90E-01,5.97E-01,0.007421875
7.60E-07,1.32E+00,5.88E-01,5.95E-01,0.007421875
7.70E-07,1.32E+00,5.85E-01,5.93E-01,0.008203125
7.80E-07,1.30E+00,5.82E-01,5.91E-01,0.008984375
7.90E-07,1.30E+00,5.80E-01,5.89E-01,0.009375
8.00E-07,1.29E+00,5.78E-01,5.87E-01,0.009375
8.10E-07,1.28E+00,5.75E-01,5.85E-01,0.009765625
8.20E-07,1.27E+00,5.71E-01,5.82E-01,0.0109375
8.30E-07,1.26E+00,5.68E-01,5.80E-01,0.012109375
8.40E-07,1.25E+00,5.66E-01,5.78E-01,0.012109375
8.50E-07,1.24E+00,5.63E-01,5.75E-01,0.012890625
8.60E-07,1.23E+00,5.59E-01,5.72E-01,0.012890625
8.70E-07,1.21E+00,5.56E-01,5.70E-01,0.013671875
8.80E-07,1.20E+00,5.53E-01,5.67E-01,0.0140625
8.90E-07,1.20E+00,5.49E-01,5.64E-01,0.014453125
9.00E-07,1.18E+00,5.45E-01,5.60E-01,0.01484375
9.10E-07,1.17E+00,5.42E-01,5.57E-01,0.015625
9.20E-07,1.15E+00,5.38E-01,5.54E-01,0.016015625
9.30E-07,1.14E+00,5.34E-01,5.51E-01,0.0171875
9.40E-07,1.13E+00,5.30E-01,5.47E-01,0.0171875
9.50E-07,1.12E+00,5.26E-01,5.44E-01,0.017578125
9.60E-07,1.10E+00,5.22E-01,5.41E-01,0.018359375
9.70E-07,1.09E+00,5.18E-01,5.38E-01,0.01953125
9.80E-07,1.07E+00,5.14E-01,5.33E-01,0.01875
9.90E-07,1.06E+00,5.09E-01,5.29E-01,0.019921875
1.00E-06,1.05E+00,5.05E-01,5.25E-01,0.0203125
1.01E-06,1.04E+00,5.00E-01,5.21E-01,0.0203125
1.02E-06,1.03E+00,4.96E-01,5.17E-01,0.020703125
1.03E-06,1.01E+00,4.92E-01,5.12E-01,0.0203125
1.04E-06,9.96E-01,4.88E-01,5.09E-01,0.02109375
1.05E-06,9.88E-01,4.83E-01,5.04E-01,0.02109375
1.06E-06,9.73E-01,4.79E-01,5.00E-01,0.021484375
1.07E-06,9.57E-01,4.73E-01,4.96E-01,0.02265625
1.08E-06,9.34E-01,4.69E-01,4.91E-01,0.02265625
1.09E-06,9.22E-01,4.63E-01,4.86E-01,0.023828125
1.10E-06,9.02E-01,4.58E-01,4.81E-01,0.0234375
1.11E-06,8.95E-01,4.52E-01,4.77E-01,0.02421875
1.12E-06,8.75E-01,4.48E-01,4.71E-01,0.023828125
1.13E-06,8.55E-01,4.42E-01,4.67E-01,0.024609375
1.14E-06,8.36E-01,4.37E-01,4.62E-01,0.024609375
1.15E-06,8.20E-01,4.32E-01,4.57E-01,0.025390625
1.16E-06,8.05E-01,4.26E-01,4.52E-01,0.026171875
1.17E-06,7.89E-01,4.20E-01,4.47E-01,0.026953125
1.18E-06,7.70E-01,4.14E-01,4.41E-01,0.02734375
1.19E-06,7.46E-01,4.08E-01,4.37E-01,0.02890625
1.20E-06,7.27E-01,4.02E-01,4.31E-01,0.02890625
1.21E-06,7.11E-01,3.96E-01,4.25E-01,0.0296875
1.22E-06,6.91E-01,3.89E-01,4.19E-01,0.030078125
1.23E-06,6.72E-01,3.84E-01,4.13E-01,0.0296875
1.24E-06,6.48E-01,3.77E-01,4.07E-01,0.030078125
1.25E-06,6.33E-01,3.71E-01,4.02E-01,0.03046875
1.26E-06,6.13E-01,3.65E-01,3.95E-01,0.03046875
1.27E-06,6.02E-01,3.59E-01,3.89E-01,0.03046875
1.28E-06,5.74E-01,3.53E-01,3.83E-01,0.03046875
1.29E-06,5.55E-01,3.46E-01,3.77E-01,0.03125
1.30E-06,5.35E-01,3.40E-01,3.71E-01,0.030859375
1.31E-06,5.16E-01,3.33E-01,3.65E-01,0.031640625
1.32E-06,4.88E-01,3.27E-01,3.59E-01,0.03203125
1.33E-06,4.65E-01,3.20E-01,3.52E-01,0.0328125
1.34E-06,4.41E-01,3.13E-01,3.45E-01,0.032421875
1.35E-06,4.30E-01,3.07E-01,3.39E-01,0.0328125
1.36E-06,4.02E-01,3.00E-01,3.33E-01,0.033203126
1.37E-06,3.87E-01,2.93E-01,3.27E-01,0.033203126
1.38E-06,3.63E-01,2.87E-01,3.20E-01,0.0328125
1.39E-06,3.40E-01,2.80E-01,3.14E-01,0.033203125
1.40E-06,3.16E-01,2.73E-01,3.07E-01,0.033593751
1.41E-06,2.97E-01,2.67E-01,3.01E-01,0.033984376
1.42E-06,2.73E-01,2.59E-01,2.94E-01,0.034765626
1.43E-06,2.50E-01,2.53E-01,2.88E-01,0.034765626
1.44E-06,2.27E-01,2.45E-01,2.81E-01,0.035546876
1.45E-06,2.07E-01,2.38E-01,2.74E-01,0.035937501
1.46E-06,1.80E-01,2.31E-01,2.67E-01,0.035937501
1.47E-06,1.60E-01,2.24E-01,2.60E-01,0.036328126
1.48E-06,1.33E-01,2.16E-01,2.53E-01,0.036718751
1.49E-06,1.09E-01,2.09E-01,2.46E-01,0.037109376
1.50E-06,8.59E-02,2.02E-01,2.39E-01,0.036718751
1.51E-06,7.03E-02,1.94E-01,2.31E-01,0.037109376
1.52E-06,4.30E-02,1.86E-01,2.24E-01,0.037890626
1.53E-06,2.34E-02,1.79E-01,2.17E-01,0.038671876
1.54E-06,3.91E-03,1.70E-01,2.10E-01,0.039453126
1.55E-06,-1.56E-02,1.63E-01,2.02E-01,0.039453126
1.56E-06,-4.30E-02,1.55E-01,1.95E-01,0.040234376
1.57E-06,-6.25E-02,1.48E-01,1.88E-01,0.039843751
1.58E-06,-8.59E-02,1.40E-01,1.80E-01,0.039843751
1.59E-06,-1.09E-01,1.32E-01,1.73E-01,0.040625001
1.60E-06,-1.33E-01,1.25E-01,1.64E-01,0.039453126
1.61E-06,-1.48E-01,1.18E-01,1.57E-01,0.039453126
1.62E-06,-1.76E-01,1.10E-01,1.49E-01,0.039453126
1.63E-06,-1.91E-01,1.02E-01,1.42E-01,0.039843751
1.64E-06,-2.19E-01,9.45E-02,1.34E-01,0.039843751
1.65E-06,-2.38E-01,8.71E-02,1.27E-01,0.039843751
1.66E-06,-2.62E-01,7.97E-02,1.19E-01,0.039453126
1.67E-06,-2.85E-01,7.15E-02,1.12E-01,0.040234376
1.68E-06,-3.09E-01,6.41E-02,1.04E-01,0.039843751
1.69E-06,-3.28E-01,5.63E-02,9.61E-02,0.039843751
1.70E-06,-3.48E-01,4.84E-02,8.91E-02,0.040625001
1.71E-06,-3.75E-01,4.10E-02,8.16E-02,0.040625001
1.72E-06,-3.95E-01,3.24E-02,7.34E-02,0.041015626
1.73E-06,-4.18E-01,2.46E-02,6.56E-02,0.041015626
1.74E-06,-4.45E-01,1.64E-02,5.74E-02,0.041015626
1.75E-06,-4.77E-01,8.98E-03,4.96E-02,0.040625001
1.76E-06,-5.04E-01,1.17E-03,4.18E-02,0.040625001
1.77E-06,-5.31E-01,-5.47E-03,3.44E-02,0.039843751
1.78E-06,-5.55E-01,-1.21E-02,2.66E-02,0.038671876
1.79E-06,-5.74E-01,-1.95E-02,1.88E-02,0.038281251
1.80E-06,-6.02E-01,-2.70E-02,1.05E-02,0.037500001
1.81E-06,-6.21E-01,-3.48E-02,3.13E-03,0.037890626
1.82E-06,-6.41E-01,-4.22E-02,-4.30E-03,0.037890626
1.83E-06,-6.72E-01,-5.00E-02,-1.17E-02,0.038281251
1.84E-06,-6.95E-01,-5.78E-02,-1.99E-02,0.037890626
1.85E-06,-7.11E-01,-6.52E-02,-2.66E-02,0.038671876
1.86E-06,-7.42E-01,-7.30E-02,-3.36E-02,0.039453126
1.87E-06,-7.73E-01,-8.09E-02,-4.10E-02,0.039843751
1.88E-06,-7.93E-01,-8.95E-02,-4.88E-02,0.040625001
1.89E-06,-8.20E-01,-9.69E-02,-5.70E-02,0.039843751
1.90E-06,-8.44E-01,-1.05E-01,-6.52E-02,0.039843751
1.91E-06,-8.63E-01,-1.12E-01,-7.27E-02,0.039453126
1.92E-06,-8.87E-01,-1.20E-01,-8.09E-02,0.039453126
1.93E-06,-9.10E-01,-1.28E-01,-8.83E-02,0.039453126
1.94E-06,-9.34E-01,-1.36E-01,-9.57E-02,0.040234376
1.95E-06,-9.53E-01,-1.43E-01,-1.04E-01,0.039453126
1.96E-06,-9.77E-01,-1.50E-01,-1.12E-01,0.038281251
1.97E-06,-1.00E+00,-1.57E-01,-1.19E-01,0.038281251
1.98E-06,-1.02E+00,-1.65E-01,-1.27E-01,0.037890626
1.99E-06,-1.04E+00,-1.72E-01,-1.35E-01,0.037109376
2.00E-06,-1.07E+00,-1.80E-01,-1.43E-01,0.037500001
2.01E-06,-1.09E+00,-1.88E-01,-1.50E-01,0.037109376
2.02E-06,-1.12E+00,-1.95E-01,-1.57E-01,0.037890626
2.03E-06,-1.14E+00,-2.03E-01,-1.64E-01,0.038281251
2.04E-06,-1.16E+00,-2.10E-01,-1.72E-01,0.037890626
2.05E-06,-1.18E+00,-2.18E-01,-1.79E-01,0.038671876
2.06E-06,-1.20E+00,-2.25E-01,-1.87E-01,0.038671876
2.07E-06,-1.23E+00,-2.32E-01,-1.94E-01,0.038671876
2.08E-06,-1.25E+00,-2.40E-01,-2.01E-01,0.039062501
2.09E-06,-1.27E+00,-2.47E-01,-2.09E-01,0.038281251
2.10E-06,-1.29E+00,-2.55E-01,-2.17E-01,0.037890626
2.11E-06,-1.31E+00,-2.62E-01,-2.24E-01,0.037890626
2.12E-06,-1.33E+00,-2.69E-01,-2.32E-01,0.037109376
2.13E-06,-1.35E+00,-2.75E-01,-2.39E-01,0.036718751
2.14E-06,-1.36E+00,-2.83E-01,-2.47E-01,0.035937501
2.15E-06,-1.39E+00,-2.89E-01,-2.54E-01,0.035937501
2.16E-06,-1.41E+00,-2.96E-01,-2.61E-01,0.035156251
2.17E-06,-1.43E+00,-3.03E-01,-2.68E-01,0.035546876
2.18E-06,-1.45E+00,-3.10E-01,-2.75E-01,0.034765626
2.19E-06,-1.47E+00,-3.16E-01,-2.82E-01,0.034765626
2.20E-06,-1.49E+00,-3.23E-01,-2.89E-01,0.034375001
2.21E-06,-1.51E+00,-3.30E-01,-2.96E-01,0.033593751
2.22E-06,-1.53E+00,-3.36E-01,-3.03E-01,0.033203126
2.23E-06,-1.54E+00,-3.43E-01,-3.09E-01,0.033593751
2.24E-06,-1.57E+00,-3.49E-01,-3.16E-01,0.033203125
2.25E-06,-1.59E+00,-3.55E-01,-3.23E-01,0.0328125
2.26E-06,-1.61E+00,-3.62E-01,-3.29E-01,0.032421875
2.27E-06,-1.63E+00,-3.67E-01,-3.36E-01,0.031640625
2.28E-06,-1.65E+00,-3.74E-01,-3.42E-01,0.031640625
2.29E-06,-1.67E+00,-3.80E-01,-3.48E-01,0.03203125
2.30E-06,-1.69E+00,-3.87E-01,-3.55E-01,0.03203125
2.31E-06,-1.70E+00,-3.92E-01,-3.61E-01,0.030859375
2.32E-06,-1.72E+00,-3.98E-01,-3.68E-01,0.030078125
2.33E-06,-1.73E+00,-4.04E-01,-3.74E-01,0.03046875
2.34E-06,-1.76E+00,-4.10E-01,-3.80E-01,0.029296875
2.35E-06,-1.77E+00,-4.16E-01,-3.87E-01,0.029296875
2.36E-06,-1.79E+00,-4.22E-01,-3.93E-01,0.02890625
2.37E-06,-1.80E+00,-4.28E-01,-3.99E-01,0.02890625
2.38E-06,-1.82E+00,-4.33E-01,-4.05E-01,0.028125
2.39E-06,-1.83E+00,-4.39E-01,-4.11E-01,0.028125
2.40E-06,-1.85E+00,-4.44E-01,-4.16E-01,0.028125
2.41E-06,-1.87E+00,-4.50E-01,-4.22E-01,0.027734375
2.42E-06,-1.89E+00,-4.55E-01,-4.28E-01,0.02734375
2.43E-06,-1.90E+00,-4.61E-01,-4.34E-01,0.0265625
2.44E-06,-1.92E+00,-4.66E-01,-4.39E-01,0.0265625
2.45E-06,-1.94E+00,-4.71E-01,-4.45E-01,0.026171875
2.46E-06,-1.95E+00,-4.76E-01,-4.50E-01,0.02578125
2.47E-06,-1.97E+00,-4.82E-01,-4.55E-01,0.026171875
2.48E-06,-1.98E+00,-4.87E-01,-4.61E-01,0.026171875
2.49E-06,-1.99E+00,-4.92E-01,-4.67E-01,0.025
2.50E-06,-2.01E+00,-4.96E-01,-4.72E-01,0.02421875
2.51E-06,-2.02E+00,-5.01E-01,-4.77E-01,0.02421875
2.52E-06,-2.04E+00,-5.05E-01,-4.82E-01,0.023046875
2.53E-06,-2.05E+00,-5.10E-01,-4.88E-01,0.021875
2.54E-06,-2.06E+00,-5.15E-01,-4.93E-01,0.021875
2.55E-06,-2.07E+00,-5.19E-01,-4.98E-01,0.021484375
2.56E-06,-2.09E+00,-5.23E-01,-5.02E-01,0.021484375
2.57E-06,-2.10E+00,-5.27E-01,-5.07E-01,0.020703125
2.58E-06,-2.11E+00,-5.32E-01,-5.11E-01,0.0203125
2.59E-06,-2.13E+00,-5.35E-01,-5.16E-01,0.019140625
2.60E-06,-2.14E+00,-5.39E-01,-5.20E-01,0.018359375
2.61E-06,-2.15E+00,-5.43E-01,-5.25E-01,0.017578125
2.62E-06,-2.16E+00,-5.45E-01,-5.29E-01,0.01640625
2.63E-06,-2.17E+00,-5.49E-01,-5.33E-01,0.01640625
2.64E-06,-2.19E+00,-5.52E-01,-5.37E-01,0.015234375
2.65E-06,-2.19E+00,-5.56E-01,-5.40E-01,0.015625
2.66E-06,-2.20E+00,-5.59E-01,-5.44E-01,0.015625
2.67E-06,-2.21E+00,-5.63E-01,-5.47E-01,0.015625
2.68E-06,-2.22E+00,-5.66E-01,-5.51E-01,0.01484375
2.69E-06,-2.23E+00,-5.70E-01,-5.54E-01,0.015234375
2.70E-06,-2.24E+00,-5.73E-01,-5.58E-01,0.01484375
2.71E-06,-2.25E+00,-5.76E-01,-5.62E-01,0.014453125
2.72E-06,-2.25E+00,-5.79E-01,-5.65E-01,0.013671875
2.73E-06,-2.27E+00,-5.82E-01,-5.69E-01,0.012890625
2.74E-06,-2.28E+00,-5.84E-01,-5.72E-01,0.0125
2.75E-06,-2.28E+00,-5.87E-01,-5.75E-01,0.012109375
