x-axis,1,2,3
second,Volt,Volt,Volt
+2.09000E-06,-1.27734375000E+00,-260.54687888E-03,-210.93750314E-03
+2.10000E-06,-1.29687500000E+00,-267.57812899E-03,-218.75000326E-03
+2.11000E-06,-1.32031250000E+00,-274.60937909E-03,-226.56250338E-03
+2.12000E-06,-1.33203125000E+00,-281.25000419E-03,-234.37500349E-03
+2.13000E-06,-1.35937500000E+00,-288.67187930E-03,-241.40625360E-03
+2.14000E-06,-1.37890625000E+00,-295.70312941E-03,-248.04687870E-03
+2.15000E-06,-1.39843750000E+00,-302.34375451E-03,-256.25000382E-03
+2.16000E-06,-1.41796875000E+00,-309.76562962E-03,-262.89062892E-03
+2.17000E-06,-1.43750000000E+00,-316.01562971E-03,-269.92187902E-03
+2.18000E-06,-1.46093750000E+00,-323.04687981E-03,-277.34375413E-03
+2.19000E-06,-1.48046875000E+00,-329.68750491E-03,-283.98437923E-03
+2.20000E-06,-1.49609375000E+00,-335.93750501E-03,-291.01562934E-03
+2.21000E-06,-1.51562500000E+00,-341.79688009E-03,-298.04687944E-03
+2.22000E-06,-1.53906250000E+00,-348.82813020E-03,-304.68750454E-03
+2.23000E-06,-1.55859375000E+00,-354.68750529E-03,-311.71875464E-03
+2.24000E-06,-1.57421875000E+00,-361.71875539E-03,-317.96875474E-03
+2.25000E-06,-1.59765625000E+00,-367.57813048E-03,-324.60937984E-03
+2.26000E-06,-1.62109375000E+00,-373.82813057E-03,-330.46875492E-03
+2.27000E-06,-1.63671875000E+00,-379.68750566E-03,-337.10938002E-03
+2.28000E-06,-1.65625000000E+00,-386.32813076E-03,-343.75000512E-03
+2.29000E-06,-1.67187500000E+00,-392.18750584E-03,-350.00000522E-03
+2.30000E-06,-1.69531250000E+00,-398.43750594E-03,-356.64063031E-03
+2.31000E-06,-1.71484375000E+00,-403.90625602E-03,-362.50000540E-03
+2.32000E-06,-1.72656250000E+00,-410.15625611E-03,-369.14063050E-03
+2.33000E-06,-1.74609375000E+00,-416.01563120E-03,-375.00000559E-03
+2.34000E-06,-1.75781250000E+00,-422.26563129E-03,-381.64063069E-03
+2.35000E-06,-1.78125000000E+00,-427.34375637E-03,-387.89063078E-03
+2.36000E-06,-1.79687500000E+00,-433.20313146E-03,-394.14063087E-03
+2.37000E-06,-1.80859375000E+00,-439.06250654E-03,-400.00000596E-03
+2.38000E-06,-1.82421875000E+00,-444.53125662E-03,-405.85938105E-03
+2.39000E-06,-1.84765625000E+00,-449.60938170E-03,-412.10938114E-03
+2.40000E-06,-1.86328125000E+00,-455.46875679E-03,-417.57813122E-03
+2.41000E-06,-1.87890625000E+00,-460.54688186E-03,-423.04688130E-03
+2.42000E-06,-1.89062500000E+00,-466.40625695E-03,-428.90625639E-03
+2.43000E-06,-1.91015625000E+00,-471.48438203E-03,-435.15625648E-03
+2.44000E-06,-1.92578125000E+00,-476.56250710E-03,-440.23438156E-03
+2.45000E-06,-1.94531250000E+00,-482.03125718E-03,-445.31250664E-03
+2.46000E-06,-1.96093750000E+00,-487.10938226E-03,-450.78125672E-03
+2.47000E-06,-1.97656250000E+00,-492.18750733E-03,-456.64063180E-03
+2.48000E-06,-1.99218750000E+00,-496.87500740E-03,-462.50000689E-03
+2.49000E-06,-2.00390625000E+00,-501.56250747E-03,-467.57813197E-03
+2.50000E-06,-2.01171875000E+00,-505.85938254E-03,-473.04688205E-03
+2.51000E-06,-2.03125000000E+00,-510.93750761E-03,-478.51563213E-03
+2.52000E-06,-2.04687500000E+00,-515.23438268E-03,-483.98438221E-03
+2.53000E-06,-2.05859375000E+00,-519.92188275E-03,-488.67188228E-03
+2.54000E-06,-2.07031250000E+00,-524.21875781E-03,-493.35938235E-03
+2.55000E-06,-2.08593750000E+00,-528.12500787E-03,-498.04688242E-03
+2.56000E-06,-2.09375000000E+00,-532.03125793E-03,-502.73438249E-03
+2.57000E-06,-2.10546875000E+00,-535.93750799E-03,-507.42188256E-03
+2.58000E-06,-2.11328125000E+00,-539.45313304E-03,-512.10938263E-03
+2.59000E-06,-2.12500000000E+00,-542.96875809E-03,-516.40625770E-03
+2.60000E-06,-2.14062500000E+00,-546.48438314E-03,-521.09375776E-03
+2.61000E-06,-2.15625000000E+00,-549.60938319E-03,-525.39063283E-03
+2.62000E-06,-2.17187500000E+00,-553.51563325E-03,-529.29688289E-03
+2.63000E-06,-2.18359375000E+00,-557.03125830E-03,-533.20313295E-03
+2.64000E-06,-2.18359375000E+00,-560.15625835E-03,-537.50000801E-03
+2.65000E-06,-2.19531250000E+00,-564.06250841E-03,-541.01563306E-03
+2.66000E-06,-2.21093750000E+00,-567.57813346E-03,-544.53125811E-03
+2.67000E-06,-2.21875000000E+00,-570.31250850E-03,-548.04688317E-03
+2.68000E-06,-2.23046875000E+00,-574.21875856E-03,-551.56250822E-03
+2.69000E-06,-2.23437500000E+00,-577.34375860E-03,-555.07813327E-03
+2.70000E-06,-2.24218750000E+00,-580.46875865E-03,-558.59375832E-03
+2.71000E-06,-2.25000000000E+00,-583.20313369E-03,-562.10938338E-03
+2.72000E-06,-2.25781250000E+00,-585.93750873E-03,-565.23438342E-03
+2.73000E-06,-2.26562500000E+00,-588.28125877E-03,-568.35938347E-03
+2.74000E-06,-2.27734375000E+00,-591.01563381E-03,-572.26563353E-03
+2.75000E-06,-2.28515625000E+00,-593.35938384E-03,-575.39063357E-03
+2.76000E-06,-2.28515625000E+00,-595.70313388E-03,-578.12500861E-03
+2.77000E-06,-2.29687500000E+00,-597.65625891E-03,-581.25000866E-03
+2.78000E-06,-2.30859375000E+00,-600.00000894E-03,-583.98438370E-03
+2.79000E-06,-2.31250000000E+00,-602.34375898E-03,-586.71875874E-03
+2.80000E-06,-2.30859375000E+00,-603.90625900E-03,-589.06250878E-03
+2.81000E-06,-2.31250000000E+00,-605.46875902E-03,-591.01563381E-03
+2.82000E-06,-2.32421875000E+00,-607.81250906E-03,-593.75000885E-03
+2.83000E-06,-2.32421875000E+00,-609.37500908E-03,-595.70313388E-03
+2.84000E-06,-2.32812500000E+00,-610.93750910E-03,-598.04688391E-03
+2.85000E-06,-2.33593750000E+00,-612.50000913E-03,-600.39063395E-03
+2.86000E-06,-2.33984375000E+00,-614.06250915E-03,-602.73438398E-03
+2.87000E-06,-2.34375000000E+00,-615.62500917E-03,-604.68750901E-03
+2.88000E-06,-2.35156250000E+00,-616.79688419E-03,-606.64063404E-03
+2.89000E-06,-2.35546875000E+00,-617.96875921E-03,-608.59375907E-03
+2.90000E-06,-2.35546875000E+00,-619.14063423E-03,-610.15625909E-03
+2.91000E-06,-2.35937500000E+00,-619.53125923E-03,-612.10938412E-03
+2.92000E-06,-2.35546875000E+00,-620.31250924E-03,-613.67188414E-03
+2.93000E-06,-2.36328125000E+00,-621.48438426E-03,-614.84375916E-03
+2.94000E-06,-2.35937500000E+00,-621.87500927E-03,-616.01563418E-03
+2.95000E-06,-2.36718750000E+00,-622.65625928E-03,-617.57813420E-03
+2.96000E-06,-2.37109375000E+00,-623.04688428E-03,-619.14063423E-03
+2.97000E-06,-2.36718750000E+00,-623.43750929E-03,-619.53125923E-03
+2.98000E-06,-2.37109375000E+00,-623.43750929E-03,-620.70313425E-03
+2.99000E-06,-2.36328125000E+00,-623.43750929E-03,-621.48438426E-03
+3.00000E-06,-2.36718750000E+00,-623.82813430E-03,-621.87500927E-03
+3.01000E-06,-2.36328125000E+00,-623.82813430E-03,-622.26563427E-03
+3.02000E-06,-2.36718750000E+00,-623.82813430E-03,-622.65625928E-03
+3.03000E-06,-2.36328125000E+00,-623.82813430E-03,-623.43750929E-03
+3.04000E-06,-2.36328125000E+00,-623.43750929E-03,-624.21875930E-03
+3.05000E-06,-2.36328125000E+00,-622.26563427E-03,-624.21875930E-03
+3.06000E-06,-2.35546875000E+00,-621.87500927E-03,-624.21875930E-03
+3.07000E-06,-2.35156250000E+00,-621.48438426E-03,-624.21875930E-03
+3.08000E-06,-2.35156250000E+00,-621.09375926E-03,-624.21875930E-03
+3.09000E-06,-2.35546875000E+00,-619.92188424E-03,-623.82813430E-03
+3.10000E-06,-2.34765625000E+00,-619.14063423E-03,-623.82813430E-03
+3.11000E-06,-2.34765625000E+00,-618.35938421E-03,-623.43750929E-03
+3.12000E-06,-2.34765625000E+00,-616.79688419E-03,-623.04688428E-03
+3.13000E-06,-2.34375000000E+00,-616.01563418E-03,-622.65625928E-03
+3.14000E-06,-2.33593750000E+00,-614.06250915E-03,-621.87500927E-03
+3.15000E-06,-2.32812500000E+00,-612.89063413E-03,-621.48438426E-03
+3.16000E-06,-2.32031250000E+00,-611.32813411E-03,-620.70313425E-03
+3.17000E-06,-2.30859375000E+00,-609.37500908E-03,-619.53125923E-03
+3.18000E-06,-2.30468750000E+00,-608.20313406E-03,-618.35938421E-03
+3.19000E-06,-2.29687500000E+00,-605.85938403E-03,-617.57813420E-03
+3.20000E-06,-2.29296875000E+00,-603.90625900E-03,-616.40625919E-03
+3.21000E-06,-2.28906250000E+00,-601.95313397E-03,-614.84375916E-03
+3.22000E-06,-2.27734375000E+00,-599.60938393E-03,-613.67188414E-03
+3.23000E-06,-2.27343750000E+00,-597.65625891E-03,-612.50000913E-03
+3.24000E-06,-2.26953125000E+00,-595.31250887E-03,-610.15625909E-03
+3.25000E-06,-2.26171875000E+00,-593.35938384E-03,-608.59375907E-03
+3.26000E-06,-2.25390625000E+00,-591.40625881E-03,-607.03125905E-03
+3.27000E-06,-2.25390625000E+00,-588.28125877E-03,-604.68750901E-03
+3.28000E-06,-2.23437500000E+00,-585.93750873E-03,-602.73438398E-03
+3.29000E-06,-2.22656250000E+00,-582.81250868E-03,-600.78125895E-03
+3.30000E-06,-2.21484375000E+00,-580.07813364E-03,-598.04688391E-03
+3.31000E-06,-2.20703125000E+00,-576.95313360E-03,-596.48438389E-03
+3.32000E-06,-2.19921875000E+00,-574.21875856E-03,-594.14063385E-03
+3.33000E-06,-2.17968750000E+00,-571.09375851E-03,-591.40625881E-03
+3.34000E-06,-2.17187500000E+00,-567.57813346E-03,-588.67188377E-03
+3.35000E-06,-2.16015625000E+00,-564.06250841E-03,-586.32813374E-03
+3.36000E-06,-2.15234375000E+00,-560.93750836E-03,-583.98438370E-03
+3.37000E-06,-2.14453125000E+00,-557.42188331E-03,-580.85938366E-03
+3.38000E-06,-2.13281250000E+00,-553.90625825E-03,-578.12500861E-03
+3.39000E-06,-2.12109375000E+00,-550.78125821E-03,-575.78125858E-03
+3.40000E-06,-2.10546875000E+00,-547.26563315E-03,-571.87500852E-03
+3.41000E-06,-2.08984375000E+00,-543.75000810E-03,-569.14063348E-03
+3.42000E-06,-2.08203125000E+00,-540.23438305E-03,-565.62500843E-03
+3.43000E-06,-2.06640625000E+00,-536.32813299E-03,-562.50000838E-03
+3.44000E-06,-2.05468750000E+00,-532.42188293E-03,-558.98438333E-03
+3.45000E-06,-2.03906250000E+00,-528.12500787E-03,-555.46875828E-03
+3.46000E-06,-2.02734375000E+00,-524.60938282E-03,-551.95313322E-03
+3.47000E-06,-2.01562500000E+00,-520.31250775E-03,-548.43750817E-03
+3.48000E-06,-2.00000000000E+00,-516.01563269E-03,-544.53125811E-03
+3.49000E-06,-1.98437500000E+00,-511.32813262E-03,-541.40625807E-03
+3.50000E-06,-1.96875000000E+00,-506.64063255E-03,-537.50000801E-03
+3.51000E-06,-1.95312500000E+00,-501.95313248E-03,-533.59375795E-03
+3.52000E-06,-1.93359375000E+00,-497.26563241E-03,-529.68750789E-03
+3.53000E-06,-1.92187500000E+00,-492.18750733E-03,-525.78125783E-03
+3.54000E-06,-1.91015625000E+00,-487.50000726E-03,-521.48438277E-03
+3.55000E-06,-1.88671875000E+00,-482.42188219E-03,-517.18750771E-03
+3.56000E-06,-1.87109375000E+00,-476.95313211E-03,-512.50000764E-03
+3.57000E-06,-1.85546875000E+00,-471.87500703E-03,-507.81250757E-03
+3.58000E-06,-1.83984375000E+00,-467.18750696E-03,-502.73438249E-03
+3.59000E-06,-1.82812500000E+00,-461.32813187E-03,-498.04688242E-03
+3.60000E-06,-1.80468750000E+00,-455.85938179E-03,-493.35938235E-03
+3.61000E-06,-1.79296875000E+00,-450.39063171E-03,-488.28125728E-03
+3.62000E-06,-1.77734375000E+00,-444.53125662E-03,-483.59375721E-03
+3.63000E-06,-1.76171875000E+00,-439.45313155E-03,-478.90625714E-03
+3.64000E-06,-1.73828125000E+00,-433.98438147E-03,-473.43750705E-03
+3.65000E-06,-1.72656250000E+00,-428.12500638E-03,-468.35938198E-03
+3.66000E-06,-1.70703125000E+00,-422.65625630E-03,-462.89063190E-03
+3.67000E-06,-1.68750000000E+00,-416.79688121E-03,-457.42188182E-03
+3.68000E-06,-1.66796875000E+00,-410.54688112E-03,-451.95313173E-03
+3.69000E-06,-1.65234375000E+00,-405.07813104E-03,-446.48438165E-03
+3.70000E-06,-1.63281250000E+00,-398.82813094E-03,-441.40625658E-03
+3.71000E-06,-1.61328125000E+00,-392.57813085E-03,-435.54688149E-03
+3.72000E-06,-1.59375000000E+00,-386.32813076E-03,-430.07813141E-03
+3.73000E-06,-1.57421875000E+00,-380.07813066E-03,-424.21875632E-03
+3.74000E-06,-1.55078125000E+00,-374.21875558E-03,-418.35938123E-03
+3.75000E-06,-1.53515625000E+00,-368.35938049E-03,-412.50000615E-03
+3.76000E-06,-1.51171875000E+00,-361.71875539E-03,-407.03125607E-03
+3.77000E-06,-1.50000000000E+00,-355.46875530E-03,-400.78125597E-03
+3.78000E-06,-1.48046875000E+00,-349.60938021E-03,-394.53125588E-03
+3.79000E-06,-1.45703125000E+00,-342.96875511E-03,-387.89063078E-03
+3.80000E-06,-1.43750000000E+00,-335.93750501E-03,-382.03125569E-03
+3.81000E-06,-1.41796875000E+00,-330.07812992E-03,-375.78125560E-03
+3.82000E-06,-1.39843750000E+00,-323.04687981E-03,-369.53125551E-03
+3.83000E-06,-1.37890625000E+00,-316.01562971E-03,-363.67188042E-03
+3.84000E-06,-1.35937500000E+00,-309.76562962E-03,-357.42188033E-03
+3.85000E-06,-1.33984375000E+00,-302.73437951E-03,-350.78125523E-03
+3.86000E-06,-1.31250000000E+00,-296.09375441E-03,-344.53125513E-03
+3.87000E-06,-1.29687500000E+00,-289.45312931E-03,-338.28125504E-03
+3.88000E-06,-1.27734375000E+00,-282.42187921E-03,-331.64062994E-03
+3.89000E-06,-1.25390625000E+00,-275.39062910E-03,-325.39062985E-03
+3.90000E-06,-1.23437500000E+00,-268.35937900E-03,-318.75000475E-03
+3.91000E-06,-1.21093750000E+00,-260.93750389E-03,-312.10937965E-03
+3.92000E-06,-1.18750000000E+00,-253.90625378E-03,-305.07812955E-03
+3.93000E-06,-1.17187500000E+00,-246.87500368E-03,-298.43750445E-03
+3.94000E-06,-1.14843750000E+00,-239.45312857E-03,-291.40625434E-03
+3.95000E-06,-1.12890625000E+00,-232.42187846E-03,-284.76562924E-03
+3.96000E-06,-1.10156250000E+00,-224.60937835E-03,-277.34375413E-03
+3.97000E-06,-1.07421875000E+00,-216.79687823E-03,-270.31250403E-03
+3.98000E-06,-1.05468750000E+00,-208.98437811E-03,-263.28125392E-03
+3.99000E-06,-1.02734375000E+00,-201.56250300E-03,-256.25000382E-03
+4.00000E-06,-1.00000000000E+00,-194.14062789E-03,-248.82812871E-03
+4.01000E-06,-984.37500000E-03,-186.32812778E-03,-241.40625360E-03
+4.02000E-06,-957.03125000E-03,-178.90625267E-03,-234.37500349E-03
+4.03000E-06,-933.59375000E-03,-171.09375255E-03,-226.17187837E-03
+4.04000E-06,-914.06250000E-03,-163.28125243E-03,-219.14062827E-03
+4.05000E-06,-886.71875000E-03,-156.64062733E-03,-211.32812815E-03
+4.06000E-06,-871.09375000E-03,-149.21875222E-03,-203.51562803E-03
+4.07000E-06,-847.65625000E-03,-141.79687711E-03,-196.48437793E-03
+4.08000E-06,-820.31250000E-03,-134.37500200E-03,-189.06250282E-03
+4.09000E-06,-800.78125000E-03,-126.56250189E-03,-181.64062771E-03
+4.10000E-06,-773.43750000E-03,-118.35937676E-03,-174.21875260E-03
+4.11000E-06,-750.00000000E-03,-110.93750165E-03,-166.79687749E-03
+4.12000E-06,-726.56250000E-03,-103.12500154E-03,-159.37500237E-03
+4.13000E-06,-703.12500000E-03,-95.70312643E-03,-151.56250226E-03
+4.14000E-06,-679.68750000E-03,-87.50000130E-03,-144.92187716E-03
+4.15000E-06,-652.34375000E-03,-79.68750119E-03,-137.50000205E-03
+4.16000E-06,-628.90625000E-03,-71.87500107E-03,-130.07812694E-03
+4.17000E-06,-609.37500000E-03,-64.06250095E-03,-121.48437681E-03
+4.18000E-06,-585.93750000E-03,-56.64062584E-03,-114.06250170E-03
+4.19000E-06,-554.68750000E-03,-48.43750072E-03,-107.03125159E-03
+4.20000E-06,-523.43750000E-03,-40.62500061E-03,-99.21875148E-03
+4.21000E-06,-500.00000000E-03,-33.20312549E-03,-91.01562636E-03
+4.22000E-06,-476.56250000E-03,-25.78125038E-03,-82.81250123E-03
+4.23000E-06,-457.03125000E-03,-18.75000028E-03,-75.78125113E-03
+4.24000E-06,-429.68750000E-03,-11.32812517E-03,-67.96875101E-03
+4.25000E-06,-410.15625000E-03,-4.29687506E-03,-59.76562589E-03
+4.26000E-06,-394.53125000E-03,+3.12500005E-03,-51.95312577E-03
+4.27000E-06,-367.18750000E-03,+10.54687516E-03,-44.53125066E-03
+4.28000E-06,-343.75000000E-03,+18.75000028E-03,-37.50000056E-03
+4.29000E-06,-324.21875000E-03,+27.34375041E-03,-30.07812545E-03
+4.30000E-06,-300.78125000E-03,+34.76562552E-03,-23.04687534E-03
+4.31000E-06,-277.34375000E-03,+42.57812563E-03,-15.62500023E-03
+4.32000E-06,-253.90625000E-03,+50.78125076E-03,-7.42187511E-03
+4.33000E-06,-230.46875000E-03,+58.59375087E-03,-0.0E+00
+4.34000E-06,-210.93750000E-03,+66.40625099E-03,+7.81250012E-03
+4.35000E-06,-183.59375000E-03,+74.21875111E-03,+15.23437523E-03
+4.36000E-06,-156.25000000E-03,+81.64062622E-03,+23.04687534E-03
+4.37000E-06,-136.71875000E-03,+89.06250133E-03,+30.85937546E-03
+4.38000E-06,-121.09375000E-03,+96.48437644E-03,+39.45312559E-03
+4.39000E-06,-93.75000000E-03,+103.90625155E-03,+47.26562570E-03
+4.40000E-06,-70.31250000E-03,+111.71875166E-03,+54.68750081E-03
+4.41000E-06,-46.87500000E-03,+119.53125178E-03,+62.89062594E-03
+4.42000E-06,-23.43750000E-03,+127.34375190E-03,+70.70312605E-03
+4.43000E-06,-0.0E+00,+134.37500200E-03,+78.12500116E-03
+4.44000E-06,+19.53125000E-03,+142.18750212E-03,+85.93750128E-03
+4.45000E-06,+35.15625000E-03,+150.39062724E-03,+92.57812638E-03
+4.46000E-06,+58.59375000E-03,+157.81250235E-03,+100.00000149E-03
+4.47000E-06,+82.03125000E-03,+166.01562747E-03,+107.81250161E-03
+4.48000E-06,+109.37500000E-03,+173.43750258E-03,+115.62500172E-03
+4.49000E-06,+128.90625000E-03,+180.85937769E-03,+123.43750184E-03
+4.50000E-06,+152.34375000E-03,+189.06250282E-03,+130.46875194E-03
+4.51000E-06,+167.96875000E-03,+196.48437793E-03,+137.89062705E-03
+4.52000E-06,+191.40625000E-03,+203.90625304E-03,+145.70312717E-03
+4.53000E-06,+214.84375000E-03,+211.71875315E-03,+153.51562729E-03
+4.54000E-06,+234.37500000E-03,+219.14062827E-03,+161.71875241E-03
+4.55000E-06,+257.81250000E-03,+225.78125336E-03,+169.14062752E-03
+4.56000E-06,+285.15625000E-03,+233.20312847E-03,+176.56250263E-03
+4.57000E-06,+308.59375000E-03,+240.62500359E-03,+184.76562775E-03
+4.58000E-06,+332.03125000E-03,+247.65625369E-03,+192.18750286E-03
+4.59000E-06,+355.46875000E-03,+255.07812880E-03,+199.60937797E-03
+4.60000E-06,+378.90625000E-03,+262.10937891E-03,+207.03125308E-03
+4.61000E-06,+394.53125000E-03,+269.14062901E-03,+214.06250319E-03
+4.62000E-06,+417.96875000E-03,+275.78125411E-03,+221.48437830E-03
+4.63000E-06,+437.50000000E-03,+282.42187921E-03,+228.51562841E-03
+4.64000E-06,+460.93750000E-03,+289.06250431E-03,+235.93750352E-03
+4.65000E-06,+480.46875000E-03,+295.70312941E-03,+242.96875362E-03
+4.66000E-06,+496.09375000E-03,+302.34375451E-03,+250.39062873E-03
+4.67000E-06,+519.53125000E-03,+308.59375460E-03,+257.42187884E-03
+4.68000E-06,+542.96875000E-03,+315.62500470E-03,+264.06250393E-03
+4.69000E-06,+554.68750000E-03,+322.65625481E-03,+271.09375404E-03
+4.70000E-06,+578.12500000E-03,+329.29687991E-03,+278.12500414E-03
+4.71000E-06,+597.65625000E-03,+335.54688000E-03,+284.37500424E-03
+4.72000E-06,+617.18750000E-03,+342.57813010E-03,+291.01562934E-03
+4.73000E-06,+640.62500000E-03,+348.82813020E-03,+297.65625444E-03
+4.74000E-06,+664.06250000E-03,+355.46875530E-03,+304.29687953E-03
+4.75000E-06,+683.59375000E-03,+361.32813038E-03,+310.54687963E-03
+4.76000E-06,+703.12500000E-03,+367.57813048E-03,+316.79687972E-03
+4.77000E-06,+718.75000000E-03,+373.82813057E-03,+323.43750482E-03
+4.78000E-06,+734.37500000E-03,+379.68750566E-03,+330.46875492E-03
+4.79000E-06,+753.90625000E-03,+385.93750575E-03,+336.71875502E-03
+4.80000E-06,+777.34375000E-03,+392.18750584E-03,+343.35938012E-03
+4.81000E-06,+792.96875000E-03,+398.43750594E-03,+350.00000522E-03
+4.82000E-06,+812.50000000E-03,+404.29688102E-03,+355.85938030E-03
+4.83000E-06,+832.03125000E-03,+410.15625611E-03,+362.50000540E-03
+4.84000E-06,+847.65625000E-03,+416.01563120E-03,+368.75000549E-03
+4.85000E-06,+867.18750000E-03,+422.65625630E-03,+374.60938058E-03
+4.86000E-06,+882.81250000E-03,+428.12500638E-03,+380.46875567E-03
+4.87000E-06,+894.53125000E-03,+433.59375646E-03,+386.71875576E-03
+4.88000E-06,+914.06250000E-03,+439.06250654E-03,+392.96875586E-03
+4.89000E-06,+933.59375000E-03,+444.14063162E-03,+398.82813094E-03
+4.90000E-06,+941.40625000E-03,+449.60938170E-03,+405.46875604E-03
+4.91000E-06,+964.84375000E-03,+454.68750678E-03,+410.93750612E-03
+4.92000E-06,+976.56250000E-03,+460.15625686E-03,+417.18750622E-03
+4.93000E-06,+988.28125000E-03,+465.62500694E-03,+422.65625630E-03
+4.94000E-06,+1.00390625000E+00,+470.70313201E-03,+428.12500638E-03
+4.95000E-06,+1.01171875000E+00,+475.39063208E-03,+433.59375646E-03
+4.96000E-06,+1.02734375000E+00,+480.46875716E-03,+439.06250654E-03
+4.97000E-06,+1.04296875000E+00,+484.76563222E-03,+443.75000661E-03
+4.98000E-06,+1.06250000000E+00,+489.06250729E-03,+449.21875669E-03
+4.99000E-06,+1.07421875000E+00,+493.75000736E-03,+454.68750678E-03
