time	V(N004,N003)
3.666866401643836e-002	-2.788347e+000
3.667076639291220e-002	-3.004014e+000
3.667233224832291e-002	-3.121795e+000
3.667412372116419e-002	-3.214792e+000
3.667617402526374e-002	-3.271274e+000
3.667841101828284e-002	-3.262841e+000
3.668203785449217e-002	-3.104155e+000
3.668674575561245e-002	-2.667620e+000
3.669295299612101e-002	-1.782623e+000
3.669846271139868e-002	-7.881319e-001
3.670284897525038e-002	8.999428e-002
3.670730464552148e-002	9.775305e-001
3.671207622252452e-002	1.831110e+000
3.671764773645789e-002	2.661430e+000
3.672002328237208e-002	2.935425e+000
3.672177487461693e-002	3.083222e+000
3.672344957541848e-002	3.185370e+000
3.672528169627921e-002	3.256926e+000
3.672695868203034e-002	3.279702e+000
3.672968625403444e-002	3.223425e+000
3.673408835164466e-002	2.939444e+000
3.673951528051909e-002	2.308903e+000
3.674584734591842e-002	1.280025e+000
3.675053687950234e-002	3.783716e-001
3.675478126953424e-002	-4.819177e-001
3.675904134928604e-002	-1.301318e+000
3.676468271194199e-002	-2.248113e+000
3.676866401643810e-002	-2.788347e+000
3.677076639291201e-002	-3.004014e+000
3.677233224832277e-002	-3.121795e+000
3.677412372116402e-002	-3.214792e+000
3.677617402526368e-002	-3.271274e+000
3.677841101828274e-002	-3.262841e+000
3.678203785449201e-002	-3.104155e+000
3.678674575561195e-002	-2.667620e+000
3.679295299612097e-002	-1.782623e+000
3.679846271139894e-002	-7.881319e-001
3.680284897525064e-002	8.999428e-002
3.680730464552175e-002	9.775305e-001
3.681207622252490e-002	1.831110e+000
3.681764773645806e-002	2.661430e+000
3.682002328237220e-002	2.935425e+000
3.682177487461703e-002	3.083222e+000
3.682344957541861e-002	3.185370e+000
3.682528169627942e-002	3.256926e+000
3.682695868203070e-002	3.279702e+000
3.682968625403502e-002	3.223425e+000
3.683408835164559e-002	2.939444e+000
3.683951528051999e-002	2.308903e+000
3.684584734591927e-002	1.280025e+000
3.685053687950313e-002	3.783716e-001
3.685478126953502e-002	-4.819177e-001
3.685904134928681e-002	-1.301318e+000
3.686468271194299e-002	-2.248113e+000
3.686866401643843e-002	-2.788347e+000
3.687076639291226e-002	-3.004014e+000
3.687233224832295e-002	-3.121795e+000
3.687412372116425e-002	-3.214792e+000
3.687617402526377e-002	-3.271274e+000
3.687841101828289e-002	-3.262841e+000
3.688203785449225e-002	-3.104155e+000
3.688674575561199e-002	-2.667620e+000
3.689295299612153e-002	-1.782623e+000
3.689846271139941e-002	-7.881319e-001
3.690284897525105e-002	8.999428e-002
3.690730464552208e-002	9.775305e-001
3.691207622252538e-002	1.831110e+000
3.691764773645823e-002	2.661430e+000
3.692002328237232e-002	2.935425e+000
3.692177487461711e-002	3.083222e+000
3.692344957541870e-002	3.185370e+000
3.692528169627959e-002	3.256926e+000
3.692695868203097e-002	3.279702e+000
3.692968625403546e-002	3.223425e+000
3.693408835164631e-002	2.939444e+000
3.693951528052102e-002	2.308903e+000
3.694584734592036e-002	1.280025e+000
3.695053687950411e-002	3.783716e-001
3.695478126953597e-002	-4.819177e-001
3.695904134928773e-002	-1.301318e+000
3.696468271194425e-002	-2.248113e+000
3.696866401643884e-002	-2.788347e+000
3.697076639291255e-002	-3.004014e+000
3.697233224832318e-002	-3.121795e+000
3.697412372116452e-002	-3.214792e+000
3.697617402526386e-002	-3.271274e+000
3.697841101828304e-002	-3.262841e+000
3.698203785449249e-002	-3.104155e+000
3.698674575561274e-002	-2.667620e+000
3.699295299612192e-002	-1.782623e+000
3.699846271139953e-002	-7.881319e-001
3.700284897525116e-002	8.999428e-002
3.700730464552218e-002	9.775305e-001
3.701207622252554e-002	1.831110e+000
3.701764773645829e-002	2.661430e+000
3.702002328237237e-002	2.935425e+000
3.702177487461714e-002	3.083222e+000
3.702344957541874e-002	3.185370e+000
3.702528169627967e-002	3.256926e+000
3.702695868203109e-002	3.279702e+000
3.702968625403565e-002	3.223425e+000
3.703408835164661e-002	2.939444e+000
3.703951528052195e-002	2.308903e+000
3.704584734592109e-002	1.280025e+000
3.705053687950474e-002	3.783716e-001
3.705478126953665e-002	-4.819177e-001
3.705904134928845e-002	-1.301318e+000
3.706468271194519e-002	-2.248113e+000
3.706866401643917e-002	-2.788347e+000
3.707076639291280e-002	-3.004014e+000
3.707233224832336e-002	-3.121795e+000
3.707412372116474e-002	-3.214792e+000
3.707617402526395e-002	-3.271274e+000
3.707841101828318e-002	-3.262841e+000
3.708203785449272e-002	-3.104155e+000
3.708674575561269e-002	-2.667620e+000
3.709295299612202e-002	-1.782623e+000
3.709846271139945e-002	-7.881319e-001
3.710284897525104e-002	8.999428e-002
3.710730464552200e-002	9.775305e-001
3.711207622252538e-002	1.831110e+000
3.711764773645825e-002	2.661430e+000
3.712002328237233e-002	2.935425e+000
3.712177487461711e-002	3.083222e+000
3.712344957541870e-002	3.185370e+000
3.712528169627959e-002	3.256926e+000
3.712695868203097e-002	3.279702e+000
3.712968625403546e-002	3.223425e+000
3.713408835164630e-002	2.939444e+000
3.713951528052106e-002	2.308903e+000
3.714584734592069e-002	1.280025e+000
3.715053687950442e-002	3.783716e-001
3.715478126953627e-002	-4.819177e-001
3.715904134928802e-002	-1.301318e+000
3.716468271194475e-002	-2.248113e+000
3.716866401643911e-002	-2.788347e+000
3.717076639291275e-002	-3.004014e+000
3.717233224832332e-002	-3.121795e+000
3.717412372116469e-002	-3.214792e+000
3.717617402526393e-002	-3.271274e+000
3.717841101828315e-002	-3.262841e+000
3.718203785449267e-002	-3.104155e+000
3.718674575561262e-002	-2.667620e+000
3.719295299612205e-002	-1.782623e+000
3.719846271139973e-002	-7.881319e-001
3.720284897525131e-002	8.999428e-002
3.720730464552229e-002	9.775305e-001
3.721207622252571e-002	1.831110e+000
3.721764773645832e-002	2.661430e+000
3.722002328237239e-002	2.935425e+000
3.722177487461716e-002	3.083222e+000
3.722344957541877e-002	3.185370e+000
3.722528169627971e-002	3.256926e+000
3.722695868203116e-002	3.279702e+000
3.722968625403576e-002	3.223425e+000
3.723408835164679e-002	2.939444e+000
3.723951528052100e-002	2.308903e+000
3.724584734592058e-002	1.280025e+000
3.725053687950435e-002	3.783716e-001
3.725478126953614e-002	-4.819177e-001
3.725904134928781e-002	-1.301318e+000
3.726468271194450e-002	-2.248113e+000
3.726866401643897e-002	-2.788347e+000
3.727076639291265e-002	-3.004014e+000
3.727233224832326e-002	-3.121795e+000
3.727412372116461e-002	-3.214792e+000
3.727617402526390e-002	-3.271274e+000
3.727841101828311e-002	-3.262841e+000
3.728203785449260e-002	-3.104155e+000
3.728674575561238e-002	-2.667620e+000
3.729295299612179e-002	-1.782623e+000
3.729846271139926e-002	-7.881319e-001
3.730284897525087e-002	8.999428e-002
3.730730464552187e-002	9.775305e-001
3.731207622252518e-002	1.831110e+000
3.731764773645821e-002	2.661430e+000
3.732002328237231e-002	2.935425e+000
3.732177487461710e-002	3.083222e+000
3.732344957541870e-002	3.185370e+000
3.732528169627959e-002	3.256926e+000
3.732695868203097e-002	3.279702e+000
3.732968625403546e-002	3.223425e+000
3.733408835164630e-002	2.939444e+000
3.733951528052169e-002	2.308903e+000
3.734584734592059e-002	1.280025e+000
3.735053687950429e-002	3.783716e-001
3.735478126953618e-002	-4.819177e-001
3.735904134928798e-002	-1.301318e+000
3.736468271194447e-002	-2.248113e+000
3.736866401643887e-002	-2.788347e+000
3.737076639291258e-002	-3.004014e+000
3.737233224832320e-002	-3.121795e+000
3.737412372116454e-002	-3.214792e+000
3.737617402526387e-002	-3.271274e+000
3.737841101828306e-002	-3.262841e+000
3.738203785449252e-002	-3.104155e+000
3.738674575561206e-002	-2.667620e+000
3.739295299612185e-002	-1.782623e+000
3.739846271139956e-002	-7.881319e-001
3.740284897525115e-002	8.999428e-002
3.740730464552212e-002	9.775305e-001
3.741207622252554e-002	1.831110e+000
3.741764773645830e-002	2.661430e+000
3.742002328237237e-002	2.935425e+000
3.742177487461715e-002	3.083222e+000
3.742344957541875e-002	3.185370e+000
3.742528169627967e-002	3.256926e+000
3.742695868203110e-002	3.279702e+000
3.742968625403566e-002	3.223425e+000
3.743408835164663e-002	2.939444e+000
3.743951528052152e-002	2.308903e+000
3.744584734592084e-002	1.280025e+000
3.745053687950451e-002	3.783716e-001
3.745478126953634e-002	-4.819177e-001
3.745904134928807e-002	-1.301318e+000
3.746468271194475e-002	-2.248113e+000
3.746866401643899e-002	-2.788347e+000
3.747076639291266e-002	-3.004014e+000
3.747233224832326e-002	-3.121795e+000
3.747412372116461e-002	-3.214792e+000
3.747617402526390e-002	-3.271274e+000
3.747841101828309e-002	-3.262841e+000
3.748203785449258e-002	-3.104155e+000
3.748674575561203e-002	-2.667620e+000
3.749295299612150e-002	-1.782623e+000
3.749846271139919e-002	-7.881319e-001
3.750284897525081e-002	8.999428e-002
3.750730464552182e-002	9.775305e-001
3.751207622252508e-002	1.831110e+000
3.751764773645815e-002	2.661430e+000
3.752002328237226e-002	2.935425e+000
3.752177487461707e-002	3.083222e+000
3.752344957541866e-002	3.185370e+000
3.752528169627952e-002	3.256926e+000
3.752695868203086e-002	3.279702e+000
3.752968625403527e-002	3.223425e+000
3.753408835164600e-002	2.939444e+000
3.753951528052043e-002	2.308903e+000
3.754584734592013e-002	1.280025e+000
3.755053687950393e-002	3.783716e-001
3.755478126953576e-002	-4.819177e-001
3.755904134928745e-002	-1.301318e+000
3.756468271194401e-002	-2.248113e+000
3.756866401643881e-002	-2.788347e+000
3.757076639291253e-002	-3.004014e+000
3.757233224832316e-002	-3.121795e+000
3.757412372116450e-002	-3.214792e+000
3.757617402526386e-002	-3.271274e+000
3.757841101828303e-002	-3.262841e+000
3.758203785449248e-002	-3.104155e+000
3.758674575561188e-002	-2.667620e+000
3.759295299612174e-002	-1.782623e+000
3.759846271139950e-002	-7.881319e-001
3.760284897525111e-002	8.999428e-002
3.760730464552212e-002	9.775305e-001
3.761207622252549e-002	1.831110e+000
3.761764773645830e-002	2.661430e+000
3.762002328237237e-002	2.935425e+000
3.762177487461715e-002	3.083222e+000
3.762344957541874e-002	3.185370e+000
3.762528169627966e-002	3.256926e+000
3.762695868203108e-002	3.279702e+000
3.762968625403564e-002	3.223425e+000
3.763408835164659e-002	2.939444e+000
3.763951528052130e-002	2.308903e+000
3.764584734592061e-002	1.280025e+000
3.765053687950432e-002	3.783716e-001
3.765478126953616e-002	-4.819177e-001
3.765904134928790e-002	-1.301318e+000
3.766468271194451e-002	-2.248113e+000
3.766866401643894e-002	-2.788347e+000
3.767076639291263e-002	-3.004014e+000
3.767233224832323e-002	-3.121795e+000
3.767412372116456e-002	-3.214792e+000
3.767617402526388e-002	-3.271274e+000
3.767841101828307e-002	-3.262841e+000
3.768203785449254e-002	-3.104155e+000
3.768674575561197e-002	-2.667620e+000
3.769295299612159e-002	-1.782623e+000
3.769846271139921e-002	-7.881319e-001
3.770284897525082e-002	8.999428e-002
3.770730464552182e-002	9.775305e-001
3.771207622252512e-002	1.831110e+000
3.771764773645818e-002	2.661430e+000
3.772002328237228e-002	2.935425e+000
3.772177487461709e-002	3.083222e+000
3.772344957541868e-002	3.185370e+000
3.772528169627955e-002	3.256926e+000
3.772695868203090e-002	3.279702e+000
3.772968625403535e-002	3.223425e+000
3.773408835164614e-002	2.939444e+000
3.773951528052106e-002	2.308903e+000
3.774584734592054e-002	1.280025e+000
3.775053687950427e-002	3.783716e-001
3.775478126953612e-002	-4.819177e-001
3.775904134928787e-002	-1.301318e+000
3.776468271194453e-002	-2.248113e+000
3.776866401643896e-002	-2.788347e+000
3.777076639291264e-002	-3.004014e+000
3.777233224832325e-002	-3.121795e+000
3.777412372116461e-002	-3.214792e+000
3.777617402526390e-002	-3.271274e+000
3.777841101828310e-002	-3.262841e+000
3.778203785449259e-002	-3.104155e+000
3.778674575561290e-002	-2.667620e+000
3.779295299612165e-002	-1.782623e+000
3.779846271139922e-002	-7.881319e-001
3.780284897525086e-002	8.999428e-002
3.780730464552190e-002	9.775305e-001
3.781207622252512e-002	1.831110e+000
3.781764773645808e-002	2.661430e+000
3.782002328237222e-002	2.935425e+000
3.782177487461703e-002	3.083222e+000
3.782344957541862e-002	3.185370e+000
3.782528169627945e-002	3.256926e+000
3.782695868203073e-002	3.279702e+000
3.782968625403507e-002	3.223425e+000
3.783408835164568e-002	2.939444e+000
3.783951528052003e-002	2.308903e+000
3.784584734591982e-002	1.280025e+000
3.785053687950366e-002	3.783716e-001
3.785478126953549e-002	-4.819177e-001
3.785904134928722e-002	-1.301318e+000
3.786468271194359e-002	-2.248113e+000
3.786866401643860e-002	-2.788347e+000
3.787076639291238e-002	-3.004014e+000
3.787233224832304e-002	-3.121795e+000
3.787412372116434e-002	-3.214792e+000
3.787617402526380e-002	-3.271274e+000
3.787841101828295e-002	-3.262841e+000
3.788203785449234e-002	-3.104155e+000
3.788674575561203e-002	-2.667620e+000
3.789295299612151e-002	-1.782623e+000
3.789846271139933e-002	-7.881319e-001
3.790284897525098e-002	8.999428e-002
3.790730464552201e-002	9.775305e-001
3.791207622252531e-002	1.831110e+000
3.791764773645820e-002	2.661430e+000
3.792002328237230e-002	2.935425e+000
3.792177487461711e-002	3.083222e+000
3.792344957541870e-002	3.185370e+000
3.792528169627960e-002	3.256926e+000
3.792695868203097e-002	3.279702e+000
3.792968625403546e-002	3.223425e+000
3.793408835164629e-002	2.939444e+000
3.793951528052104e-002	2.308903e+000
3.794584734592058e-002	1.280025e+000
3.795053687950434e-002	3.783716e-001
3.795478126953623e-002	-4.819177e-001
3.795904134928799e-002	-1.301318e+000
3.796468271194465e-002	-2.248113e+000
3.796866401643900e-002	-2.788347e+000
3.797076639291268e-002	-3.004014e+000
3.797233224832327e-002	-3.121795e+000
3.797412372116463e-002	-3.214792e+000
3.797617402526390e-002	-3.271274e+000
3.797841101828311e-002	-3.262841e+000
3.798203785449260e-002	-3.104155e+000
3.798674575561255e-002	-2.667620e+000
3.799295299612178e-002	-1.782623e+000
3.799846271139933e-002	-7.881319e-001
3.800284897525096e-002	8.999428e-002
3.800730464552198e-002	9.775305e-001
3.801207622252533e-002	1.831110e+000
3.801764773645826e-002	2.661430e+000
3.802002328237235e-002	2.935425e+000
3.802177487461713e-002	3.083222e+000
3.802344957541873e-002	3.185370e+000
3.802528169627964e-002	3.256926e+000
3.802695868203104e-002	3.279702e+000
3.802968625403558e-002	3.223425e+000
3.803408835164649e-002	2.939444e+000
3.803951528052078e-002	2.308903e+000
3.804584734592040e-002	1.280025e+000
3.805053687950417e-002	3.783716e-001
3.805478126953601e-002	-4.819177e-001
3.805904134928773e-002	-1.301318e+000
3.806468271194435e-002	-2.248113e+000
3.806866401643893e-002	-2.788347e+000
3.807076639291262e-002	-3.004014e+000
3.807233224832322e-002	-3.121795e+000
3.807412372116457e-002	-3.214792e+000
3.807617402526389e-002	-3.271274e+000
3.807841101828308e-002	-3.262841e+000
3.808203785449255e-002	-3.104155e+000
3.808674575561306e-002	-2.667620e+000
3.809295299612171e-002	-1.782623e+000
3.809846271139933e-002	-7.881319e-001
3.810284897525099e-002	8.999428e-002
3.810730464552206e-002	9.775305e-001
3.811207622252532e-002	1.831110e+000
3.811764773645818e-002	2.661430e+000
3.812002328237228e-002	2.935425e+000
3.812177487461708e-002	3.083222e+000
3.812344957541868e-002	3.185370e+000
3.812528169627957e-002	3.256926e+000
3.812695868203092e-002	3.279702e+000
3.812968625403538e-002	3.223425e+000
3.813408835164617e-002	2.939444e+000
3.813951528052078e-002	2.308903e+000
3.814584734592039e-002	1.280025e+000
3.815053687950416e-002	3.783716e-001
3.815478126953598e-002	-4.819177e-001
3.815904134928770e-002	-1.301318e+000
3.816468271194425e-002	-2.248113e+000
3.816866401643883e-002	-2.788347e+000
3.817076639291255e-002	-3.004014e+000
3.817233224832318e-002	-3.121795e+000
3.817412372116452e-002	-3.214792e+000
3.817617402526387e-002	-3.271274e+000
3.817841101828305e-002	-3.262841e+000
3.818203785449251e-002	-3.104155e+000
3.818674575561198e-002	-2.667620e+000
3.819295299612164e-002	-1.782623e+000
3.819846271139935e-002	-7.881319e-001
3.820284897525096e-002	8.999428e-002
3.820730464552197e-002	9.775305e-001
3.821207622252529e-002	1.831110e+000
3.821764773645824e-002	2.661430e+000
3.822002328237233e-002	2.935425e+000
3.822177487461712e-002	3.083222e+000
3.822344957541871e-002	3.185370e+000
3.822528169627960e-002	3.256926e+000
3.822695868203097e-002	3.279702e+000
3.822968625403547e-002	3.223425e+000
3.823408835164631e-002	2.939444e+000
3.823951528052031e-002	2.308903e+000
3.824584734591997e-002	1.280025e+000
3.825053687950376e-002	3.783716e-001
3.825478126953559e-002	-4.819177e-001
3.825904134928732e-002	-1.301318e+000
3.826468271194378e-002	-2.248113e+000
3.826866401643871e-002	-2.788347e+000
3.827076639291246e-002	-3.004014e+000
3.827233224832310e-002	-3.121795e+000
3.827412372116442e-002	-3.214792e+000
3.827617402526383e-002	-3.271274e+000
3.827841101828299e-002	-3.262841e+000
3.828203785449241e-002	-3.104155e+000
3.828674575561221e-002	-2.667620e+000
3.829295299612133e-002	-1.782623e+000
3.829846271139906e-002	-7.881319e-001
3.830284897525070e-002	8.999428e-002
3.830730464552175e-002	9.775305e-001
3.831207622252492e-002	1.831110e+000
3.831764773645802e-002	2.661430e+000
3.832002328237217e-002	2.935425e+000
3.832177487461700e-002	3.083222e+000
3.832344957541857e-002	3.185370e+000
3.832528169627936e-002	3.256926e+000
3.832695868203059e-002	3.279702e+000
3.832968625403485e-002	3.223425e+000
3.833408835164533e-002	2.939444e+000
3.833951528051921e-002	2.308903e+000
3.834584734591889e-002	1.280025e+000
3.835053687950281e-002	3.783716e-001
3.835478126953468e-002	-4.819177e-001
3.835904134928644e-002	-1.301318e+000
3.836468271194257e-002	-2.248113e+000
3.836866401643832e-002	-2.788347e+000
3.837076639291217e-002	-3.004014e+000
3.837233224832289e-002	-3.121795e+000
3.837412372116416e-002	-3.214792e+000
3.837617402526374e-002	-3.271274e+000
3.837841101828284e-002	-3.262841e+000
3.838203785449217e-002	-3.104155e+000
3.838674575561231e-002	-2.667620e+000
3.839295299612133e-002	-1.782623e+000
3.839846271139908e-002	-7.881319e-001
3.840284897525077e-002	8.999428e-002
3.840730464552186e-002	9.775305e-001
3.841207622252506e-002	1.831110e+000
3.841764773645810e-002	2.661430e+000
3.842002328237223e-002	2.935425e+000
3.842177487461704e-002	3.083222e+000
3.842344957541863e-002	3.185370e+000
3.842528169627946e-002	3.256926e+000
3.842695868203076e-002	3.279702e+000
3.842968625403512e-002	3.223425e+000
3.843408835164577e-002	2.939444e+000
3.843951528052030e-002	2.308903e+000
3.844584734591969e-002	1.280025e+000
3.845053687950352e-002	3.783716e-001
3.845478126953540e-002	-4.819177e-001
3.845904134928719e-002	-1.301318e+000
3.846468271194348e-002	-2.248113e+000
3.846866401643859e-002	-2.788347e+000
3.847076639291237e-002	-3.004014e+000
3.847233224832304e-002	-3.121795e+000
3.847412372116435e-002	-3.214792e+000
3.847617402526380e-002	-3.271274e+000
3.847841101828294e-002	-3.262841e+000
3.848203785449232e-002	-3.104155e+000
3.848674575561254e-002	-2.667620e+000
3.849295299612173e-002	-1.782623e+000
3.849846271139949e-002	-7.881319e-001
3.850284897525114e-002	8.999428e-002
3.850730464552219e-002	9.775305e-001
3.851207622252554e-002	1.831110e+000
3.851764773645828e-002	2.661430e+000
3.852002328237236e-002	2.935425e+000
3.852177487461714e-002	3.083222e+000
3.852344957541874e-002	3.185370e+000
3.852528169627965e-002	3.256926e+000
3.852695868203106e-002	3.279702e+000
3.852968625403561e-002	3.223425e+000
3.853408835164655e-002	2.939444e+000
3.853951528052215e-002	2.308903e+000
3.854584734592111e-002	1.280025e+000
3.855053687950474e-002	3.783716e-001
3.855478126953661e-002	-4.819177e-001
3.855904134928839e-002	-1.301318e+000
3.856468271194512e-002	-2.248113e+000
3.856866401643914e-002	-2.788347e+000
3.857076639291278e-002	-3.004014e+000
3.857233224832335e-002	-3.121795e+000
3.857412372116472e-002	-3.214792e+000
3.857617402526394e-002	-3.271274e+000
3.857841101828317e-002	-3.262841e+000
3.858203785449270e-002	-3.104155e+000
3.858674575561298e-002	-2.667620e+000
3.859295299612200e-002	-1.782623e+000
3.859846271139930e-002	-7.881319e-001
3.860284897525090e-002	8.999428e-002
3.860730464552189e-002	9.775305e-001
3.861207622252520e-002	1.831110e+000
3.861764773645820e-002	2.661430e+000
3.862002328237230e-002	2.935425e+000
3.862177487461710e-002	3.083222e+000
3.862344957541870e-002	3.185370e+000
3.862528169627958e-002	3.256926e+000
3.862695868203095e-002	3.279702e+000
3.862968625403543e-002	3.223425e+000
3.863408835164625e-002	2.939444e+000
3.863951528052070e-002	2.308903e+000
3.864584734592029e-002	1.280025e+000
3.865053687950402e-002	3.783716e-001
3.865478126953588e-002	-4.819177e-001
3.865904134928760e-002	-1.301318e+000
3.866468271194420e-002	-2.248113e+000
3.866866401643886e-002	-2.788347e+000
3.867076639291257e-002	-3.004014e+000
3.867233224832319e-002	-3.121795e+000
3.867412372116452e-002	-3.214792e+000
3.867617402526387e-002	-3.271274e+000
3.867841101828305e-002	-3.262841e+000
3.868203785449251e-002	-3.104155e+000
3.868674575561212e-002	-2.667620e+000
3.869295299612158e-002	-1.782623e+000
3.869846271139936e-002	-7.881319e-001
3.870284897525097e-002	8.999428e-002
3.870730464552198e-002	9.775305e-001
3.871207622252523e-002	1.831110e+000
3.871764773645811e-002	2.661430e+000
3.872002328237224e-002	2.935425e+000
3.872177487461705e-002	3.083222e+000
3.872344957541862e-002	3.185370e+000
3.872528169627945e-002	3.256926e+000
3.872695868203074e-002	3.279702e+000
3.872968625403508e-002	3.223425e+000
3.873408835164570e-002	2.939444e+000
3.873951528052065e-002	2.308903e+000
3.874584734591962e-002	1.280025e+000
3.875053687950338e-002	3.783716e-001
3.875478126953529e-002	-4.819177e-001
3.875904134928710e-002	-1.301318e+000
3.876468271194340e-002	-2.248113e+000
3.876866401643857e-002	-2.788347e+000
3.877076639291236e-002	-3.004014e+000
3.877233224832304e-002	-3.121795e+000
3.877412372116434e-002	-3.214792e+000
3.877617402526380e-002	-3.271274e+000
3.877841101828294e-002	-3.262841e+000
3.878203785449234e-002	-3.104155e+000
3.878674575561253e-002	-2.667620e+000
3.879295299612165e-002	-1.782623e+000
3.879846271139938e-002	-7.881319e-001
3.880284897525103e-002	8.999428e-002
3.880730464552208e-002	9.775305e-001
3.881207622252540e-002	1.831110e+000
3.881764773645823e-002	2.661430e+000
3.882002328237232e-002	2.935425e+000
3.882177487461711e-002	3.083222e+000
3.882344957541871e-002	3.185370e+000
3.882528169627961e-002	3.256926e+000
3.882695868203099e-002	3.279702e+000
3.882968625403549e-002	3.223425e+000
3.883408835164635e-002	2.939444e+000
3.883951528052152e-002	2.308903e+000
3.884584734592065e-002	1.280025e+000
3.885053687950434e-002	3.783716e-001
3.885478126953620e-002	-4.819177e-001
3.885904134928795e-002	-1.301318e+000
3.886468271194456e-002	-2.248113e+000
3.886866401643893e-002	-2.788347e+000
3.887076639291262e-002	-3.004014e+000
3.887233224832323e-002	-3.121795e+000
3.887412372116457e-002	-3.214792e+000
3.887617402526388e-002	-3.271274e+000
3.887841101828307e-002	-3.262841e+000
3.888203785449254e-002	-3.104155e+000
3.888674575561254e-002	-2.667620e+000
3.889295299612187e-002	-1.782623e+000
3.889846271139954e-002	-7.881319e-001
3.890284897525114e-002	8.999428e-002
3.890730464552215e-002	9.775305e-001
3.891207622252547e-002	1.831110e+000
3.891764773645821e-002	2.661430e+000
3.892002328237230e-002	2.935425e+000
3.892177487461710e-002	3.083222e+000
3.892344957541870e-002	3.185370e+000
3.892528169627959e-002	3.256926e+000
3.892695868203096e-002	3.279702e+000
3.892968625403544e-002	3.223425e+000
3.893408835164627e-002	2.939444e+000
3.893951528052152e-002	2.308903e+000
3.894584734592061e-002	1.280025e+000
3.895053687950426e-002	3.783716e-001
3.895478126953612e-002	-4.819177e-001
3.895904134928786e-002	-1.301318e+000
3.896468271194454e-002	-2.248113e+000
3.896866401643900e-002	-2.788347e+000
3.897076639291267e-002	-3.004014e+000
3.897233224832327e-002	-3.121795e+000
3.897412372116463e-002	-3.214792e+000
3.897617402526390e-002	-3.271274e+000
3.897841101828311e-002	-3.262841e+000
3.898203785449261e-002	-3.104155e+000
3.898674575561251e-002	-2.667620e+000
3.899295299612194e-002	-1.782623e+000
3.899846271139954e-002	-7.881319e-001
3.900284897525118e-002	8.999428e-002
3.900730464552219e-002	9.775305e-001
3.901207622252558e-002	1.831110e+000
3.901764773645833e-002	2.661430e+000
3.902002328237240e-002	2.935425e+000
3.902177487461717e-002	3.083222e+000
3.902344957541878e-002	3.185370e+000
3.902528169627974e-002	3.256926e+000
3.902695868203120e-002	3.279702e+000
3.902968625403584e-002	3.223425e+000
3.903408835164690e-002	2.939444e+000
3.903951528052170e-002	2.308903e+000
3.904584734592159e-002	1.280025e+000
3.905053687950524e-002	3.783716e-001
3.905478126953704e-002	-4.819177e-001
3.905904134928869e-002	-1.301318e+000
3.906468271194574e-002	-2.248113e+000
3.906866401643940e-002	-2.788347e+000
3.907076639291297e-002	-3.004014e+000
3.907233224832350e-002	-3.121795e+000
3.907412372116491e-002	-3.214792e+000
3.907617402526401e-002	-3.271274e+000
3.907841101828329e-002	-3.262841e+000
3.908203785449289e-002	-3.104155e+000
3.908674575561278e-002	-2.667620e+000
3.909295299612287e-002	-1.782623e+000
3.909846271140026e-002	-7.881319e-001
3.910284897525180e-002	8.999428e-002
3.910730464552272e-002	9.775305e-001
3.911207622252641e-002	1.831110e+000
3.911764773645868e-002	2.661430e+000
3.912002328237265e-002	2.935425e+000
3.912177487461736e-002	3.083222e+000
3.912344957541900e-002	3.185370e+000
3.912528169628011e-002	3.256926e+000
3.912695868203181e-002	3.279702e+000
3.912968625403682e-002	3.223425e+000
3.913408835164848e-002	2.939444e+000
3.913951528052349e-002	2.308903e+000
3.914584734592335e-002	1.280025e+000
3.915053687950685e-002	3.783716e-001
3.915478126953861e-002	-4.819177e-001
3.915904134929025e-002	-1.301318e+000
3.916468271194780e-002	-2.248113e+000
3.916866401644004e-002	-2.788347e+000
3.917076639291345e-002	-3.004014e+000
3.917233224832385e-002	-3.121795e+000
3.917412372116532e-002	-3.214792e+000
3.917617402526417e-002	-3.271274e+000
3.917841101828354e-002	-3.262841e+000
3.918203785449330e-002	-3.104155e+000
3.918674575561348e-002	-2.667620e+000
3.919295299612251e-002	-1.782623e+000
3.919846271139961e-002	-7.881319e-001
3.920284897525118e-002	8.999428e-002
3.920730464552213e-002	9.775305e-001
3.921207622252561e-002	1.831110e+000
3.921764773645839e-002	2.661430e+000
3.922002328237244e-002	2.935425e+000
3.922177487461720e-002	3.083222e+000
3.922344957541882e-002	3.185370e+000
3.922528169627980e-002	3.256926e+000
3.922695868203130e-002	3.279702e+000
3.922968625403599e-002	3.223425e+000
3.923408835164716e-002	2.939444e+000
3.923951528052195e-002	2.308903e+000
3.924584734592160e-002	1.280025e+000
3.925053687950523e-002	3.783716e-001
3.925478126953702e-002	-4.819177e-001
3.925904134928868e-002	-1.301318e+000
3.926468271194573e-002	-2.248113e+000
3.926866401643940e-002	-2.788347e+000
3.927076639291297e-002	-3.004014e+000
3.927233224832349e-002	-3.121795e+000
3.927412372116489e-002	-3.214792e+000
3.927617402526400e-002	-3.271274e+000
3.927841101828327e-002	-3.262841e+000
3.928203785449286e-002	-3.104155e+000
3.928674575561311e-002	-2.667620e+000
3.929295299612281e-002	-1.782623e+000
3.929846271140020e-002	-7.881319e-001
3.930284897525177e-002	8.999428e-002
3.930730464552273e-002	9.775305e-001
3.931207622252637e-002	1.831110e+000
3.931764773645863e-002	2.661430e+000
3.932002328237261e-002	2.935425e+000
